,id,aid_related,aid_related_prediction
4760,20324,1,1.0
4761,20325,0,1.0
4762,20326,0,0.0
4763,20351,1,1.0
4764,20355,0,0.0
4765,20359,1,1.0
4766,20374,0,1.0
4767,20386,1,0.0
4768,20394,1,1.0
4769,20399,1,0.0
4770,20402,0,0.0
4771,20403,0,1.0
4772,20406,0,0.0
4773,20407,1,1.0
4774,20410,1,1.0
4775,20413,0,1.0
4776,20416,1,1.0
4777,20417,0,1.0
4778,20420,1,1.0
4779,20421,0,0.0
4780,20422,0,0.0
4781,20426,1,1.0
4782,20430,0,0.0
4783,20442,0,1.0
4784,20444,0,0.0
4785,20450,0,0.0
4786,20453,0,0.0
4787,20461,0,0.0
4788,20465,0,1.0
4789,20472,1,1.0
4790,20473,0,0.0
4791,20476,1,1.0
4792,20479,0,0.0
4793,20480,0,1.0
4794,20484,0,0.0
4795,20499,0,0.0
4796,20500,0,1.0
4797,20502,0,0.0
4798,20503,0,1.0
4799,20505,0,0.0
4800,20506,0,1.0
4801,20507,0,0.0
4802,20512,0,1.0
4803,20514,1,0.0
4804,20523,1,1.0
4805,20524,0,0.0
4806,20526,0,0.0
4807,20534,0,1.0
4808,20535,0,1.0
4809,20537,0,0.0
4810,20542,1,1.0
4811,20547,1,1.0
4812,20563,1,1.0
4813,20573,0,0.0
4814,20575,0,1.0
4815,20576,1,1.0
4816,20579,0,1.0
4817,20587,0,0.0
4818,20589,0,0.0
4819,20591,0,1.0
4820,20596,0,1.0
4821,20609,1,1.0
4822,20613,0,0.0
4823,20615,1,0.0
4824,20620,1,1.0
4825,20624,0,0.0
4826,20627,1,1.0
4827,20634,1,1.0
4828,20644,1,1.0
4829,20646,0,1.0
4830,20649,0,0.0
4831,20653,1,0.0
4832,20655,1,1.0
4833,20657,0,0.0
4834,20665,0,0.0
4835,20667,0,0.0
4836,20670,0,1.0
4837,20674,0,0.0
4838,20676,1,0.0
4839,20677,0,0.0
4840,20679,0,0.0
4841,20690,1,1.0
4842,20691,1,0.0
4843,20693,0,0.0
4844,20695,0,0.0
4845,20697,0,1.0
4846,20699,0,0.0
4847,20702,0,0.0
4848,20703,0,0.0
4849,20704,0,1.0
4850,20713,1,1.0
4851,20716,1,1.0
4852,20722,1,1.0
4853,20727,0,0.0
4854,20733,0,0.0
4855,20734,1,1.0
4856,20745,1,0.0
4857,20754,1,0.0
4858,20760,0,1.0
4859,20761,1,1.0
4860,20765,0,0.0
4861,20769,0,1.0
4862,20779,0,0.0
4863,20780,1,0.0
4864,20782,0,0.0
4865,20785,1,0.0
4866,20793,1,0.0
4867,20795,1,1.0
4868,20802,1,1.0
4869,20806,1,1.0
4870,20809,1,1.0
4871,20815,1,0.0
4872,20816,1,1.0
4873,20819,1,1.0
4874,20820,0,1.0
4875,20822,1,1.0
4876,20823,0,0.0
4877,20826,0,1.0
4878,20829,0,1.0
4879,20832,0,1.0
4880,20844,0,0.0
4881,20850,0,0.0
4882,20853,0,0.0
4883,20860,0,1.0
4884,20862,1,1.0
4885,20863,0,1.0
4886,20864,0,1.0
4887,20870,0,0.0
4888,20871,0,0.0
4889,20872,0,0.0
4890,20875,1,1.0
4891,20883,0,0.0
4892,20886,0,1.0
4893,20887,1,0.0
4894,20897,1,1.0
4895,20910,0,0.0
4896,20911,1,1.0
4897,20912,1,1.0
4898,20916,1,1.0
4899,20921,1,0.0
4900,20924,0,0.0
4901,20925,0,0.0
4902,20927,0,0.0
4903,20929,1,1.0
4904,20940,0,1.0
4905,20951,0,1.0
4906,20952,0,0.0
4907,20953,0,1.0
4908,20957,0,0.0
4909,20962,0,1.0
4910,20963,1,0.0
4911,20965,0,1.0
4912,20969,1,1.0
4913,20977,0,0.0
4914,20989,0,0.0
4915,20994,1,1.0
4916,21001,0,0.0
4917,21004,0,0.0
4918,21007,0,1.0
4919,21009,1,0.0
4920,21013,0,0.0
4921,21016,1,1.0
4922,21019,1,1.0
4923,21020,1,1.0
4924,21029,0,1.0
4925,21036,0,0.0
4926,21039,1,1.0
4927,21042,1,0.0
4928,21049,1,1.0
4929,21053,1,1.0
4930,21056,1,1.0
4931,21059,0,0.0
4932,21061,1,1.0
4933,21070,1,1.0
4934,21071,1,1.0
4935,21075,0,1.0
4936,21077,1,1.0
4937,21079,0,0.0
4938,21081,1,1.0
4939,21082,0,0.0
4940,21083,1,1.0
4941,21085,0,1.0
4942,21093,1,1.0
4943,21103,1,1.0
4944,21106,0,1.0
4945,21107,0,1.0
4946,21117,1,1.0
4947,21122,1,1.0
4948,21133,1,0.0
4949,21137,0,1.0
4950,21145,0,1.0
4951,21149,0,0.0
4952,21152,1,1.0
4953,21163,1,1.0
4954,21166,1,1.0
4955,21167,1,0.0
4956,21170,0,1.0
4957,21172,1,1.0
4958,21183,0,1.0
4959,21187,0,1.0
4960,21194,1,1.0
4961,21196,0,1.0
4962,21199,1,1.0
4963,21201,1,0.0
4964,21203,0,0.0
4965,21219,1,1.0
4966,21221,1,1.0
4967,21227,0,1.0
4968,21233,1,1.0
4969,21237,0,1.0
4970,21239,0,1.0
4971,21240,0,1.0
4972,21242,0,0.0
4973,21243,0,1.0
4974,21244,1,1.0
4975,21245,1,1.0
4976,21249,1,1.0
4977,21250,0,1.0
4978,21254,0,0.0
4979,21255,1,1.0
4980,21259,0,1.0
4981,21261,0,0.0
4982,21265,0,0.0
4983,21266,0,1.0
4984,21270,0,1.0
4985,21289,0,1.0
4986,21293,0,1.0
4987,21295,0,0.0
4988,21301,0,1.0
4989,21303,0,0.0
4990,21306,1,1.0
4991,21309,0,1.0
4992,21310,0,1.0
4993,21311,1,1.0
4994,21316,0,0.0
4995,21321,0,1.0
4996,21323,0,0.0
4997,21327,1,1.0
4998,21337,1,1.0
4999,21341,0,0.0
5000,21342,0,0.0
5001,21345,0,1.0
5002,21346,1,1.0
5003,21352,1,1.0
5004,21355,0,0.0
5005,21364,0,0.0
5006,21367,0,0.0
5007,21369,1,0.0
5008,21371,1,1.0
5009,21375,0,0.0
5010,21376,1,1.0
5011,21377,0,1.0
5012,21381,0,0.0
5013,21385,0,0.0
5014,21391,1,1.0
5015,21392,0,0.0
5016,21393,1,1.0
5017,21394,0,1.0
5018,21397,0,0.0
5019,21403,0,0.0
5020,21404,0,0.0
5021,21406,1,1.0
5022,21410,0,0.0
5023,21411,0,0.0
5024,21413,0,1.0
5025,21419,0,1.0
5026,21430,1,1.0
5027,21431,1,1.0
5028,21433,0,0.0
5029,21440,0,1.0
5030,21443,1,1.0
5031,21445,1,1.0
5032,21449,0,1.0
5033,21455,0,0.0
5034,21459,1,1.0
5035,21461,0,0.0
5036,21465,0,1.0
5037,21466,1,1.0
5038,21471,0,0.0
5039,21473,0,0.0
5040,21474,1,1.0
5041,21477,0,0.0
5042,21493,1,1.0
5043,21501,0,0.0
5044,21506,1,0.0
5045,21507,1,1.0
5046,21510,1,1.0
5047,21514,1,1.0
5048,21515,0,0.0
5049,21517,0,0.0
5050,21520,1,1.0
5051,21524,1,1.0
5052,21525,0,1.0
5053,21527,1,1.0
5054,21540,0,1.0
5055,21543,1,1.0
5056,21549,0,0.0
5057,21559,1,1.0
5058,21561,1,1.0
5059,21563,1,1.0
5060,21566,0,1.0
5061,21570,1,1.0
5062,21573,0,0.0
5063,21583,1,1.0
5064,21585,1,0.0
5065,21593,1,1.0
5066,21606,0,0.0
5067,21611,1,0.0
5068,21620,0,1.0
5069,21623,0,0.0
5070,21625,1,0.0
5071,21627,1,1.0
5072,21630,0,0.0
5073,21634,1,1.0
5074,21637,1,0.0
5075,21640,0,0.0
5076,21646,0,1.0
5077,21652,0,1.0
5078,21653,0,1.0
5079,21661,0,0.0
5080,21683,1,1.0
5081,21684,1,1.0
5082,21690,1,0.0
5083,21697,0,1.0
5084,21699,0,0.0
5085,21706,0,1.0
5086,21709,0,0.0
5087,21712,1,1.0
5088,21715,0,1.0
5089,21717,0,1.0
5090,21719,1,1.0
5091,21720,0,0.0
5092,21723,0,0.0
5093,21729,0,1.0
5094,21739,1,1.0
5095,21743,0,0.0
5096,21750,0,1.0
5097,21752,1,1.0
5098,21753,0,1.0
5099,21759,0,1.0
5100,21764,1,1.0
5101,21766,0,0.0
5102,21769,1,0.0
5103,21776,0,0.0
5104,21780,1,0.0
5105,21785,1,1.0
5106,21790,0,1.0
5107,21793,0,1.0
5108,21801,1,1.0
5109,21802,0,1.0
5110,21816,0,0.0
5111,21817,1,1.0
5112,21823,0,0.0
5113,21826,1,1.0
5114,21829,1,1.0
5115,21830,1,1.0
5116,21831,1,1.0
5117,21832,1,0.0
5118,21834,1,1.0
5119,21837,0,0.0
5120,21839,1,1.0
5121,21842,0,1.0
5122,21843,0,1.0
5123,21849,0,1.0
5124,21852,1,1.0
5125,21853,1,1.0
5126,21854,0,1.0
5127,21859,0,0.0
5128,21862,1,1.0
5129,21873,1,1.0
5130,21875,1,0.0
5131,21876,1,1.0
5132,21880,0,0.0
5133,21883,1,1.0
5134,21890,1,1.0
5135,21893,0,1.0
5136,21896,0,1.0
5137,21897,1,1.0
5138,21902,1,0.0
5139,21904,1,1.0
5140,21911,1,0.0
5141,21916,0,1.0
5142,21924,1,0.0
5143,21940,1,1.0
5144,21942,0,0.0
5145,21944,0,1.0
5146,21945,0,1.0
5147,21957,1,0.0
5148,21960,0,0.0
5149,21965,0,0.0
5150,21969,0,0.0
5151,21976,0,0.0
5152,21979,1,1.0
5153,21981,0,1.0
5154,21983,1,1.0
5155,21987,1,1.0
5156,21989,1,0.0
5157,21990,1,1.0
5158,21994,1,1.0
5159,21995,1,1.0
5160,22013,1,1.0
5161,22017,0,0.0
5162,22021,0,1.0
5163,22027,1,1.0
5164,22036,0,0.0
5165,22037,1,1.0
5166,22047,1,0.0
5167,22053,0,1.0
5168,22054,0,0.0
5169,22066,0,1.0
5170,22067,1,1.0
5171,22072,0,1.0
5172,22073,0,1.0
5173,22087,0,1.0
5174,22093,1,0.0
5175,22096,1,1.0
5176,22101,0,0.0
5177,22103,1,1.0
5178,22111,0,1.0
5179,22112,1,1.0
5180,22113,0,0.0
5181,22116,1,0.0
5182,22120,1,1.0
5183,22127,0,1.0
5184,22130,0,1.0
5185,22134,1,0.0
5186,22139,1,0.0
5187,22142,0,1.0
5188,22149,1,1.0
5189,22163,1,1.0
5190,22169,1,0.0
5191,22171,1,0.0
5192,22173,1,1.0
5193,22174,1,1.0
5194,22181,1,0.0
5195,22199,0,1.0
5196,22201,0,0.0
5197,22204,0,1.0
5198,22205,0,1.0
5199,22209,1,1.0
5200,22215,0,0.0
5201,22223,0,1.0
5202,22234,0,0.0
5203,22240,1,0.0
5204,22241,0,0.0
5205,22243,1,1.0
5206,22247,1,0.0
5207,22249,0,1.0
5208,22251,0,0.0
5209,22253,0,0.0
5210,22257,0,1.0
5211,22261,1,0.0
5212,22265,1,0.0
5213,22271,0,0.0
5214,22277,0,0.0
5215,22279,0,1.0
5216,22280,1,1.0
5217,22285,0,1.0
5218,22291,1,0.0
5219,22306,0,1.0
5220,22311,0,0.0
5221,22313,0,0.0
5222,22316,0,0.0
5223,22324,1,1.0
5224,22325,0,1.0
5225,22330,1,1.0
5226,22344,1,1.0
5227,22349,1,0.0
5228,22351,1,1.0
5229,22354,1,0.0
5230,22359,1,1.0
5231,22360,1,1.0
5232,22365,0,0.0
5233,22367,1,1.0
5234,22369,1,1.0
5235,22370,1,1.0
5236,22373,0,1.0
5237,22377,1,1.0
5238,22379,1,0.0
5239,22383,1,1.0
5240,22385,0,1.0
5241,22390,0,1.0
5242,22392,0,1.0
5243,22399,1,1.0
5244,22401,1,0.0
5245,22404,0,1.0
5246,22413,1,1.0
5247,22416,0,0.0
5248,22420,1,1.0
5249,22422,1,0.0
5250,22424,1,0.0
5251,22449,1,1.0
5252,22452,0,0.0
5253,22457,1,0.0
5254,22459,0,0.0
5255,22461,1,1.0
5256,22464,1,1.0
5257,22469,0,0.0
5258,22471,1,0.0
5259,22475,1,1.0
5260,22482,0,0.0
5261,22484,1,1.0
5262,22496,0,0.0
5263,22503,0,1.0
5264,22507,1,0.0
5265,22509,0,1.0
5266,22510,0,0.0
5267,22516,0,0.0
5268,22517,1,0.0
5269,22519,0,0.0
5270,22521,1,1.0
5271,22522,0,1.0
5272,22524,0,0.0
5273,22527,0,1.0
5274,22531,0,1.0
5275,22540,0,0.0
5276,22547,1,1.0
5277,22549,1,0.0
5278,22551,1,1.0
5279,22556,0,1.0
5280,22559,0,0.0
5281,22561,1,0.0
5282,22567,1,1.0
5283,22570,0,0.0
5284,22573,1,1.0
5285,22575,0,0.0
5286,22576,0,0.0
5287,22580,0,1.0
5288,22581,0,1.0
5289,22585,0,1.0
5290,22586,1,1.0
5291,22594,1,1.0
5292,22601,0,0.0
5293,22605,0,1.0
5294,22606,1,1.0
5295,22614,1,0.0
5296,22615,1,0.0
5297,22620,1,1.0
5298,22623,0,0.0
5299,22632,1,0.0
5300,22634,1,1.0
5301,22636,0,1.0
5302,22640,1,1.0
5303,22645,1,1.0
5304,22647,1,1.0
5305,22655,1,1.0
5306,22656,0,1.0
5307,22663,1,1.0
5308,22664,0,1.0
5309,22665,1,1.0
5310,22674,1,0.0
5311,22676,0,1.0
5312,22677,1,1.0
5313,22679,0,0.0
5314,22681,1,1.0
5315,22686,0,1.0
5316,22687,0,1.0
5317,22691,1,1.0
5318,22692,1,1.0
5319,22696,1,0.0
5320,22699,0,0.0
5321,22703,1,1.0
5322,22704,1,0.0
5323,22712,0,0.0
5324,22724,0,1.0
5325,22725,1,0.0
5326,22729,0,0.0
5327,22733,0,1.0
5328,22735,0,0.0
5329,22736,0,0.0
5330,22739,0,0.0
5331,22744,0,1.0
5332,22746,0,1.0
5333,22747,1,1.0
5334,22751,0,1.0
5335,22752,0,0.0
5336,22756,1,0.0
5337,22760,0,1.0
5338,22763,1,0.0
5339,22769,0,0.0
5340,22772,0,0.0
5341,22773,0,1.0
5342,22774,0,1.0
5343,22776,1,0.0
5344,22777,1,1.0
5345,22780,1,1.0
5346,22789,1,1.0
5347,22791,1,1.0
5348,22793,0,1.0
5349,22794,0,1.0
5350,22795,1,1.0
5351,22797,1,1.0
5352,22799,1,0.0
5353,22806,0,1.0
5354,22807,0,0.0
5355,22816,0,1.0
5356,22821,1,1.0
5357,22823,1,1.0
5358,22824,0,1.0
5359,22825,1,1.0
5360,22829,1,1.0
5361,22832,1,1.0
5362,22840,0,1.0
5363,22849,1,0.0
5364,22850,1,0.0
5365,22857,1,1.0
5366,22859,0,1.0
5367,22860,0,1.0
5368,22872,1,1.0
5369,22874,1,0.0
5370,22875,1,1.0
5371,22879,0,1.0
5372,22882,0,1.0
5373,22884,1,1.0
5374,22889,1,0.0
5375,22891,0,1.0
5376,22892,0,0.0
5377,22895,0,1.0
5378,22896,0,0.0
5379,22901,1,1.0
5380,22904,1,1.0
5381,22906,1,1.0
5382,22914,1,0.0
5383,22915,0,1.0
5384,22917,0,1.0
5385,22925,0,1.0
5386,22927,0,1.0
5387,22933,0,1.0
5388,22935,1,1.0
5389,22941,1,1.0
5390,22944,0,0.0
5391,22945,0,0.0
5392,22959,1,1.0
5393,22962,1,0.0
5394,22964,0,0.0
5395,22966,1,0.0
5396,22971,1,1.0
5397,22974,1,0.0
5398,22979,1,1.0
5399,22982,0,0.0
5400,22999,0,1.0
5401,23010,0,1.0
5402,23015,0,0.0
5403,23020,1,1.0
5404,23021,1,1.0
5405,23025,0,1.0
5406,23029,1,1.0
5407,23032,0,1.0
5408,23035,0,0.0
5409,23045,0,1.0
5410,23052,0,0.0
5411,23053,1,0.0
5412,23065,1,0.0
5413,23072,1,1.0
5414,23080,0,1.0
5415,23081,1,1.0
5416,23085,1,1.0
5417,23089,0,1.0
5418,23091,0,0.0
5419,23092,0,1.0
5420,23102,1,1.0
5421,23105,1,0.0
5422,23112,0,1.0
5423,23113,0,0.0
5424,23121,0,1.0
5425,23129,0,1.0
5426,23131,0,1.0
5427,23136,0,1.0
5428,23137,1,1.0
5429,23142,1,0.0
5430,23151,0,1.0
5431,23153,1,1.0
5432,23161,0,0.0
5433,23162,0,1.0
5434,23174,1,0.0
5435,23182,1,1.0
5436,23185,1,1.0
5437,23187,1,1.0
5438,23191,0,0.0
5439,23199,0,1.0
5440,23201,0,1.0
5441,23203,0,0.0
5442,23205,0,1.0
5443,23209,1,1.0
5444,23210,1,1.0
5445,23215,1,1.0
5446,23216,1,0.0
5447,23217,0,0.0
5448,23231,0,1.0
5449,23232,1,0.0
5450,23234,1,1.0
5451,23237,0,1.0
5452,23239,1,1.0
5453,23240,0,1.0
5454,23243,1,1.0
5455,23252,0,0.0
5456,23259,0,1.0
5457,23260,0,1.0
5458,23265,0,0.0
5459,23272,0,1.0
5460,23281,0,1.0
5461,23283,0,0.0
5462,23285,0,1.0
5463,23289,0,0.0
5464,23292,0,1.0
5465,23299,1,1.0
5466,23300,0,0.0
5467,23301,0,0.0
5468,23303,0,1.0
5469,23305,1,1.0
5470,23309,1,1.0
5471,23311,0,0.0
5472,23314,1,0.0
5473,23315,0,1.0
5474,23320,0,1.0
5475,23321,0,0.0
5476,23323,1,1.0
5477,23333,1,0.0
5478,23334,1,1.0
5479,23340,1,1.0
5480,23344,1,1.0
5481,23361,1,0.0
5482,23371,0,0.0
5483,23372,0,0.0
5484,23373,1,1.0
5485,23376,0,1.0
5486,23380,0,1.0
5487,23387,0,1.0
5488,23391,1,1.0
5489,23396,1,0.0
5490,23410,0,1.0
5491,23411,0,1.0
5492,23416,1,1.0
5493,23420,0,0.0
5494,23421,0,0.0
5495,23431,0,1.0
5496,23432,0,1.0
5497,23439,0,1.0
5498,23445,1,1.0
5499,23453,1,0.0
5500,23454,0,1.0
5501,23456,1,0.0
5502,23457,0,0.0
5503,23459,1,1.0
5504,23470,0,0.0
5505,23479,1,1.0
5506,23481,0,0.0
5507,23482,1,0.0
5508,23483,1,1.0
5509,23493,1,1.0
5510,23501,1,0.0
5511,23509,1,0.0
5512,23513,0,0.0
5513,23516,0,1.0
5514,23517,1,1.0
5515,23521,0,1.0
5516,23526,0,1.0
5517,23529,1,0.0
5518,23544,1,0.0
5519,23546,1,1.0
5520,23553,0,0.0
5521,23563,1,1.0
5522,23565,1,1.0
5523,23570,0,0.0
5524,23575,0,0.0
5525,23579,1,0.0
5526,23580,0,1.0
5527,23581,0,0.0
5528,23584,1,0.0
5529,23586,0,0.0
5530,23592,1,1.0
5531,23609,0,1.0
5532,23614,0,0.0
5533,23633,1,1.0
5534,23637,0,0.0
5535,23641,1,1.0
5536,23645,0,1.0
5537,23659,1,0.0
5538,23665,0,1.0
5539,23666,1,0.0
5540,23667,1,1.0
5541,23669,1,1.0
5542,23671,0,0.0
5543,23673,1,1.0
5544,23681,1,1.0
5545,23684,1,1.0
5546,23691,0,1.0
5547,23695,0,0.0
5548,23696,0,0.0
5549,23704,0,1.0
5550,23705,1,1.0
5551,23706,0,0.0
5552,23709,1,1.0
5553,23712,1,0.0
5554,23713,1,1.0
5555,23733,1,1.0
5556,23736,0,0.0
5557,23739,1,1.0
5558,23743,1,1.0
5559,23745,0,0.0
5560,23747,1,0.0
5561,23751,1,0.0
5562,23757,1,1.0
5563,23761,0,1.0
5564,23763,1,1.0
5565,23767,1,1.0
5566,23771,0,1.0
5567,23772,1,0.0
5568,23783,0,0.0
5569,23785,0,0.0
5570,23790,1,0.0
5571,23796,1,1.0
5572,23803,0,1.0
5573,23805,0,0.0
5574,23811,0,0.0
5575,23813,0,0.0
5576,23814,1,1.0
5577,23815,0,1.0
5578,23816,1,1.0
5579,23821,0,0.0
5580,23822,1,0.0
5581,23824,0,0.0
5582,23825,0,0.0
5583,23826,0,1.0
5584,23832,0,0.0
5585,23841,0,1.0
5586,23842,0,0.0
5587,23845,1,1.0
5588,23857,0,1.0
5589,23859,1,1.0
5590,23864,1,1.0
5591,23867,0,0.0
5592,23869,0,1.0
5593,23872,0,1.0
5594,23873,0,0.0
5595,23874,1,1.0
5596,23876,0,1.0
5597,23879,1,1.0
5598,23884,0,1.0
5599,23885,1,1.0
5600,23886,0,1.0
5601,23889,0,0.0
5602,23893,1,1.0
5603,23906,0,1.0
5604,23917,1,1.0
5605,23922,1,1.0
5606,23923,1,1.0
5607,23931,1,1.0
5608,23935,0,0.0
5609,23936,1,0.0
5610,23942,1,1.0
5611,23945,1,1.0
5612,23946,0,0.0
5613,23947,0,0.0
5614,23951,0,0.0
5615,23953,0,1.0
5616,23962,1,0.0
5617,23963,0,1.0
5618,23971,0,0.0
5619,23975,0,0.0
5620,23977,0,1.0
5621,23982,1,1.0
5622,23983,0,1.0
5623,23985,1,1.0
5624,24005,1,0.0
5625,24013,0,0.0
5626,24016,0,1.0
5627,24027,1,0.0
5628,24031,1,1.0
5629,24049,0,1.0
5630,24051,1,1.0
5631,24052,1,1.0
5632,24055,0,1.0
5633,24056,0,1.0
5634,24057,1,0.0
5635,24063,1,1.0
5636,24066,0,0.0
5637,24072,0,1.0
5638,24073,1,1.0
5639,24082,0,1.0
5640,24083,0,1.0
5641,24085,1,1.0
5642,24089,0,1.0
5643,24091,1,1.0
5644,24093,0,0.0
5645,24104,0,1.0
5646,24106,0,0.0
5647,24109,0,1.0
5648,24110,0,0.0
5649,24114,1,0.0
5650,24131,1,1.0
5651,24132,1,0.0
5652,24140,1,0.0
5653,24143,0,1.0
5654,24146,0,0.0
5655,24147,0,0.0
5656,24149,0,1.0
5657,24155,0,0.0
5658,24165,1,1.0
5659,24167,0,1.0
5660,24176,0,1.0
5661,24181,0,1.0
5662,24186,0,1.0
5663,24204,1,1.0
5664,24210,1,1.0
5665,24216,1,1.0
5666,24217,0,1.0
5667,24221,0,1.0
5668,24230,1,1.0
5669,24233,0,0.0
5670,24242,0,0.0
5671,24255,0,0.0
5672,24259,0,1.0
5673,24264,0,1.0
5674,24265,0,1.0
5675,24269,0,1.0
5676,24274,0,1.0
5677,24293,1,1.0
5678,24299,1,1.0
5679,24301,0,0.0
5680,24303,0,0.0
5681,24311,1,1.0
5682,24313,0,1.0
5683,24315,1,1.0
5684,24320,0,1.0
5685,24321,0,1.0
5686,24324,0,0.0
5687,24326,0,0.0
5688,24329,0,0.0
5689,24332,0,0.0
5690,24335,1,1.0
5691,24336,0,1.0
5692,24341,0,0.0
5693,24342,0,0.0
5694,24344,0,1.0
5695,24351,1,1.0
5696,24353,1,1.0
5697,24354,0,0.0
5698,24357,0,1.0
5699,24361,1,1.0
5700,24370,0,1.0
5701,24372,1,1.0
5702,24374,1,1.0
5703,24380,0,0.0
5704,24381,1,0.0
5705,24384,0,1.0
5706,24385,1,1.0
5707,24386,1,1.0
5708,24390,0,0.0
5709,24402,0,0.0
5710,24406,1,1.0
5711,24410,1,0.0
5712,24416,1,1.0
5713,24419,0,1.0
5714,24424,1,0.0
5715,24429,0,0.0
5716,24430,1,1.0
5717,24432,0,1.0
5718,24441,1,1.0
5719,24444,0,0.0
5720,24452,0,1.0
5721,24453,0,1.0
5722,24465,1,1.0
5723,24470,1,0.0
5724,24471,0,1.0
5725,24481,0,1.0
5726,24483,0,1.0
5727,24487,1,1.0
5728,24494,1,1.0
5729,24497,0,0.0
5730,24504,0,1.0
5731,24505,0,1.0
5732,24509,1,1.0
5733,24510,0,0.0
5734,24520,1,1.0
5735,24522,1,1.0
5736,24527,0,0.0
5737,24533,0,1.0
5738,24536,1,1.0
5739,24540,1,1.0
5740,24544,1,0.0
5741,24546,0,0.0
5742,24549,0,1.0
5743,24554,0,1.0
5744,24559,0,1.0
5745,24564,1,0.0
5746,24567,0,0.0
5747,24572,0,1.0
5748,24574,0,0.0
5749,24575,1,1.0
5750,24579,0,0.0
5751,24580,0,1.0
5752,24581,0,0.0
5753,24582,1,1.0
5754,24583,0,0.0
5755,24584,0,0.0
5756,24589,1,0.0
5757,24590,0,0.0
5758,24595,0,0.0
5759,24609,0,0.0
5760,24616,1,0.0
5761,24617,1,1.0
5762,24619,1,1.0
5763,24620,1,1.0
5764,24627,1,0.0
5765,24634,0,1.0
5766,24636,1,0.0
5767,24640,1,1.0
5768,24642,0,0.0
5769,24643,1,0.0
5770,24655,0,0.0
5771,24659,1,1.0
5772,24667,1,0.0
5773,24670,0,1.0
5774,24671,1,0.0
5775,24680,0,1.0
5776,24692,1,0.0
5777,24697,0,0.0
5778,24702,1,1.0
5779,24709,0,1.0
5780,24710,0,0.0
5781,24711,0,1.0
5782,24712,0,1.0
5783,24714,0,1.0
5784,24717,0,1.0
5785,24719,1,1.0
5786,24721,0,0.0
5787,24723,0,0.0
5788,24733,0,1.0
5789,24734,1,0.0
5790,24737,1,1.0
5791,24739,0,0.0
5792,24744,0,0.0
5793,24745,1,1.0
5794,24749,1,1.0
5795,24752,0,1.0
5796,24754,0,1.0
5797,24761,1,1.0
5798,24766,0,0.0
5799,24769,0,0.0
5800,24772,1,1.0
5801,24774,0,1.0
5802,24779,1,1.0
5803,24779,1,1.0
5804,24784,1,1.0
5805,24785,1,1.0
5806,24786,0,0.0
5807,24789,0,0.0
5808,24792,0,1.0
5809,24803,1,1.0
5810,24806,0,0.0
5811,24823,1,0.0
5812,24824,1,1.0
5813,24829,1,1.0
5814,24831,0,0.0
5815,24832,0,0.0
5816,24834,0,1.0
5817,24839,0,0.0
5818,24840,0,0.0
5819,24850,0,1.0
5820,24851,1,1.0
5821,24854,1,0.0
5822,24855,1,1.0
5823,24865,0,1.0
5824,24875,1,0.0
5825,24876,0,0.0
5826,24882,0,0.0
5827,24884,0,0.0
5828,24889,0,1.0
5829,24890,1,1.0
5830,24895,0,1.0
5831,24903,0,1.0
5832,24905,0,1.0
5833,24910,0,0.0
5834,24913,1,1.0
5835,24915,1,1.0
5836,24916,1,1.0
5837,24923,0,1.0
5838,24926,1,1.0
5839,24927,1,1.0
5840,24929,0,1.0
5841,24930,0,0.0
5842,24931,0,0.0
5843,24933,0,1.0
5844,24937,0,1.0
5845,24941,0,1.0
5846,24953,1,0.0
5847,24964,1,1.0
5848,24966,0,0.0
5849,24973,0,0.0
5850,24974,1,1.0
5851,24984,0,1.0
5852,24986,1,1.0
5853,24989,0,0.0
5854,24992,1,1.0
5855,24995,1,0.0
5856,24996,0,1.0
5857,24997,1,0.0
5858,24999,0,0.0
5859,25005,1,1.0
5860,25009,1,1.0
5861,25010,0,0.0
5862,25016,0,1.0
5863,25022,0,0.0
5864,25023,0,0.0
5865,25029,1,1.0
5866,25030,1,1.0
5867,25031,0,0.0
5868,25032,0,0.0
5869,25033,0,1.0
5870,25037,0,1.0
5871,25039,1,1.0
5872,25040,0,1.0
5873,25042,0,1.0
5874,25051,0,0.0
5875,25062,0,1.0
5876,25064,0,1.0
5877,25066,0,0.0
5878,25072,0,1.0
5879,25073,0,1.0
5880,25079,0,0.0
5881,25083,0,0.0
5882,25084,0,1.0
5883,25086,1,1.0
5884,25087,1,1.0
5885,25092,1,1.0
5886,25095,0,0.0
5887,25096,0,1.0
5888,25103,1,1.0
5889,25110,0,1.0
5890,25113,0,0.0
5891,25114,1,0.0
5892,25121,0,0.0
5893,25123,0,1.0
5894,25133,0,0.0
5895,25134,0,0.0
5896,25136,0,0.0
5897,25141,1,1.0
5898,25143,0,0.0
5899,25144,1,1.0
5900,25146,0,0.0
5901,25152,1,1.0
5902,25157,0,0.0
5903,25162,0,1.0
5904,25164,1,1.0
5905,25170,0,0.0
5906,25172,1,1.0
5907,25176,1,1.0
5908,25184,0,1.0
5909,25189,1,1.0
5910,25192,0,1.0
5911,25196,0,0.0
5912,25199,1,1.0
5913,25201,0,0.0
5914,25202,0,1.0
5915,25209,1,1.0
5916,25217,0,0.0
5917,25225,1,1.0
5918,25231,1,1.0
5919,25234,1,1.0
5920,25237,1,0.0
5921,25241,0,1.0
5922,25252,0,0.0
5923,25253,0,1.0
5924,25259,0,1.0
