,id,infrastructure_related,infrastructure_related_prediction
4757,20146,0,0.0
4758,20149,0,0.0
4759,20152,0,0.0
4760,20156,0,0.0
4761,20165,0,0.0
4762,20169,0,0.0
4763,20180,0,0.0
4764,20184,0,0.0
4765,20195,0,0.0
4766,20197,0,0.0
4767,20207,0,0.0
4768,20209,0,0.0
4769,20212,0,0.0
4770,20214,1,0.0
4771,20215,0,0.0
4772,20217,0,0.0
4773,20219,0,0.0
4774,20225,0,0.0
4775,20226,0,0.0
4776,20227,0,0.0
4777,20231,0,0.0
4778,20235,0,0.0
4779,20240,0,0.0
4780,20243,0,0.0
4781,20247,0,0.0
4782,20252,1,0.0
4783,20260,0,0.0
4784,20261,0,0.0
4785,20265,0,0.0
4786,20266,0,0.0
4787,20273,0,0.0
4788,20275,0,0.0
4789,20289,0,0.0
4790,20290,0,0.0
4791,20291,0,0.0
4792,20305,0,0.0
4793,20310,0,0.0
4794,20314,0,0.0
4795,20322,0,0.0
4796,20324,0,0.0
4797,20326,0,0.0
4798,20327,0,0.0
4799,20335,0,0.0
4800,20339,0,0.0
4801,20344,0,0.0
4802,20346,0,0.0
4803,20352,0,0.0
4804,20353,0,0.0
4805,20357,0,0.0
4806,20363,0,0.0
4807,20364,1,0.0
4808,20366,0,0.0
4809,20367,0,0.0
4810,20374,0,0.0
4811,20377,0,0.0
4812,20381,0,0.0
4813,20382,0,0.0
4814,20383,0,0.0
4815,20384,0,0.0
4816,20387,0,0.0
4817,20396,0,0.0
4818,20402,0,0.0
4819,20405,0,0.0
4820,20406,0,0.0
4821,20414,0,0.0
4822,20417,0,1.0
4823,20423,0,0.0
4824,20424,0,0.0
4825,20436,0,0.0
4826,20442,0,0.0
4827,20445,0,0.0
4828,20449,0,0.0
4829,20452,0,0.0
4830,20453,0,0.0
4831,20459,0,0.0
4832,20465,0,0.0
4833,20469,0,1.0
4834,20472,0,0.0
4835,20476,0,0.0
4836,20479,0,0.0
4837,20485,0,0.0
4838,20486,0,0.0
4839,20494,0,0.0
4840,20497,0,1.0
4841,20500,0,0.0
4842,20503,0,0.0
4843,20509,0,0.0
4844,20511,0,0.0
4845,20515,0,0.0
4846,20516,0,0.0
4847,20517,1,0.0
4848,20519,0,1.0
4849,20523,0,0.0
4850,20529,0,0.0
4851,20539,0,0.0
4852,20540,0,0.0
4853,20542,1,0.0
4854,20553,0,1.0
4855,20557,0,0.0
4856,20559,0,0.0
4857,20563,0,0.0
4858,20567,0,0.0
4859,20571,0,0.0
4860,20574,0,1.0
4861,20576,0,0.0
4862,20580,0,0.0
4863,20590,0,0.0
4864,20596,0,0.0
4865,20599,1,0.0
4866,20600,0,0.0
4867,20604,0,0.0
4868,20609,0,0.0
4869,20610,0,1.0
4870,20620,1,0.0
4871,20623,0,0.0
4872,20624,1,0.0
4873,20626,0,0.0
4874,20627,0,0.0
4875,20629,0,0.0
4876,20632,0,0.0
4877,20635,1,0.0
4878,20640,0,0.0
4879,20643,0,0.0
4880,20647,0,0.0
4881,20652,0,0.0
4882,20655,0,0.0
4883,20670,0,0.0
4884,20677,0,0.0
4885,20679,0,0.0
4886,20689,0,0.0
4887,20690,0,0.0
4888,20692,0,0.0
4889,20695,0,0.0
4890,20707,0,0.0
4891,20710,0,0.0
4892,20711,0,0.0
4893,20712,0,0.0
4894,20729,0,0.0
4895,20730,0,0.0
4896,20742,0,0.0
4897,20746,0,0.0
4898,20751,1,0.0
4899,20762,1,0.0
4900,20769,0,0.0
4901,20772,0,0.0
4902,20779,0,0.0
4903,20781,1,0.0
4904,20782,0,0.0
4905,20793,1,0.0
4906,20794,0,0.0
4907,20796,0,0.0
4908,20801,0,0.0
4909,20803,0,0.0
4910,20809,0,0.0
4911,20813,0,0.0
4912,20820,0,0.0
4913,20822,0,1.0
4914,20825,0,0.0
4915,20827,0,0.0
4916,20834,0,0.0
4917,20844,0,0.0
4918,20845,0,0.0
4919,20846,1,0.0
4920,20850,0,0.0
4921,20854,0,0.0
4922,20857,0,0.0
4923,20862,0,0.0
4924,20864,0,0.0
4925,20870,0,0.0
4926,20871,0,0.0
4927,20880,0,0.0
4928,20881,0,0.0
4929,20894,0,0.0
4930,20899,0,0.0
4931,20900,0,0.0
4932,20904,0,0.0
4933,20905,1,0.0
4934,20907,0,0.0
4935,20909,0,0.0
4936,20913,0,0.0
4937,20914,0,0.0
4938,20917,0,0.0
4939,20926,0,0.0
4940,20937,0,0.0
4941,20941,1,0.0
4942,20949,0,0.0
4943,20951,0,0.0
4944,20954,0,0.0
4945,20959,0,0.0
4946,20964,0,0.0
4947,20965,1,0.0
4948,20966,0,0.0
4949,20972,0,0.0
4950,20974,0,0.0
4951,20979,0,0.0
4952,20981,0,0.0
4953,20986,0,0.0
4954,20990,0,0.0
4955,21001,0,0.0
4956,21012,0,0.0
4957,21014,0,0.0
4958,21015,0,0.0
4959,21016,1,0.0
4960,21027,0,0.0
4961,21030,0,0.0
4962,21034,0,0.0
4963,21041,0,0.0
4964,21042,0,0.0
4965,21054,0,0.0
4966,21055,0,0.0
4967,21064,0,0.0
4968,21070,0,0.0
4969,21074,1,0.0
4970,21082,0,0.0
4971,21085,0,0.0
4972,21089,0,0.0
4973,21094,0,0.0
4974,21096,0,0.0
4975,21100,0,0.0
4976,21109,0,0.0
4977,21111,0,0.0
4978,21112,0,0.0
4979,21124,1,1.0
4980,21129,0,0.0
4981,21135,1,0.0
4982,21136,0,0.0
4983,21139,0,0.0
4984,21144,0,0.0
4985,21149,0,0.0
4986,21152,1,0.0
4987,21157,0,0.0
4988,21172,0,0.0
4989,21173,0,0.0
4990,21176,0,0.0
4991,21180,0,0.0
4992,21185,0,0.0
4993,21191,1,0.0
4994,21195,0,0.0
4995,21196,0,0.0
4996,21202,0,0.0
4997,21205,1,0.0
4998,21207,0,0.0
4999,21209,0,0.0
5000,21211,0,0.0
5001,21212,0,0.0
5002,21226,1,0.0
5003,21230,0,0.0
5004,21232,0,0.0
5005,21233,0,0.0
5006,21240,0,0.0
5007,21256,1,0.0
5008,21259,0,0.0
5009,21260,0,0.0
5010,21274,1,0.0
5011,21276,0,0.0
5012,21279,0,0.0
5013,21286,0,0.0
5014,21289,0,0.0
5015,21292,1,0.0
5016,21295,0,0.0
5017,21296,0,0.0
5018,21297,0,0.0
5019,21302,1,0.0
5020,21306,0,0.0
5021,21316,0,0.0
5022,21324,0,0.0
5023,21330,0,0.0
5024,21332,0,0.0
5025,21335,0,0.0
5026,21339,0,0.0
5027,21342,0,0.0
5028,21344,0,0.0
5029,21345,0,0.0
5030,21346,1,0.0
5031,21349,0,0.0
5032,21352,0,0.0
5033,21356,0,0.0
5034,21357,0,0.0
5035,21363,0,0.0
5036,21366,0,0.0
5037,21367,0,1.0
5038,21376,0,0.0
5039,21377,0,0.0
5040,21380,0,0.0
5041,21381,0,0.0
5042,21387,0,0.0
5043,21391,0,0.0
5044,21395,0,0.0
5045,21396,0,0.0
5046,21402,0,0.0
5047,21403,0,0.0
5048,21407,0,0.0
5049,21411,0,0.0
5050,21415,0,0.0
5051,21416,0,0.0
5052,21420,0,0.0
5053,21421,1,0.0
5054,21429,0,0.0
5055,21430,0,0.0
5056,21431,0,0.0
5057,21440,0,0.0
5058,21443,0,0.0
5059,21444,1,0.0
5060,21449,0,0.0
5061,21452,0,0.0
5062,21459,0,0.0
5063,21460,0,0.0
5064,21462,0,0.0
5065,21463,0,0.0
5066,21470,0,0.0
5067,21471,0,0.0
5068,21483,1,0.0
5069,21485,0,0.0
5070,21487,1,0.0
5071,21491,0,0.0
5072,21501,0,0.0
5073,21504,0,0.0
5074,21505,0,0.0
5075,21517,0,0.0
5076,21519,0,0.0
5077,21534,0,0.0
5078,21536,0,0.0
5079,21537,0,0.0
5080,21540,0,0.0
5081,21542,0,0.0
5082,21543,0,0.0
5083,21549,0,0.0
5084,21553,0,0.0
5085,21561,0,0.0
5086,21562,0,0.0
5087,21563,0,0.0
5088,21569,0,0.0
5089,21571,0,0.0
5090,21574,0,0.0
5091,21585,0,0.0
5092,21586,0,0.0
5093,21594,0,0.0
5094,21601,0,0.0
5095,21605,0,0.0
5096,21607,0,0.0
5097,21612,0,0.0
5098,21630,0,0.0
5099,21631,0,0.0
5100,21633,0,0.0
5101,21635,1,0.0
5102,21642,0,0.0
5103,21646,0,0.0
5104,21649,1,0.0
5105,21651,0,0.0
5106,21654,0,0.0
5107,21656,0,0.0
5108,21662,0,0.0
5109,21664,0,0.0
5110,21666,0,0.0
5111,21670,0,0.0
5112,21671,1,0.0
5113,21681,0,0.0
5114,21683,0,0.0
5115,21687,0,0.0
5116,21691,0,0.0
5117,21694,0,0.0
5118,21697,0,0.0
5119,21703,0,0.0
5120,21707,1,0.0
5121,21714,0,0.0
5122,21716,0,0.0
5123,21720,0,0.0
5124,21726,0,0.0
5125,21727,0,0.0
5126,21730,0,0.0
5127,21735,0,0.0
5128,21736,0,0.0
5129,21750,0,0.0
5130,21752,0,0.0
5131,21753,0,0.0
5132,21754,0,0.0
5133,21755,1,0.0
5134,21759,0,0.0
5135,21760,0,0.0
5136,21770,0,0.0
5137,21774,0,0.0
5138,21775,0,0.0
5139,21776,0,0.0
5140,21781,0,0.0
5141,21783,0,0.0
5142,21795,0,0.0
5143,21797,0,0.0
5144,21803,0,0.0
5145,21804,0,0.0
5146,21805,0,0.0
5147,21809,0,0.0
5148,21815,0,0.0
5149,21820,0,0.0
5150,21821,0,0.0
5151,21834,0,0.0
5152,21836,0,0.0
5153,21839,0,0.0
5154,21844,0,0.0
5155,21860,0,1.0
5156,21861,0,0.0
5157,21865,0,0.0
5158,21866,0,0.0
5159,21873,0,0.0
5160,21874,0,0.0
5161,21877,0,0.0
5162,21879,1,0.0
5163,21880,0,0.0
5164,21882,0,0.0
5165,21887,0,0.0
5166,21892,0,0.0
5167,21899,0,0.0
5168,21901,0,0.0
5169,21905,0,0.0
5170,21909,0,0.0
5171,21911,0,0.0
5172,21923,0,0.0
5173,21926,0,0.0
5174,21935,0,0.0
5175,21942,0,0.0
5176,21943,0,0.0
5177,21944,0,0.0
5178,21950,0,0.0
5179,21960,0,0.0
5180,21961,0,0.0
5181,21973,0,0.0
5182,21975,0,0.0
5183,21976,0,0.0
5184,21981,0,0.0
5185,21982,0,0.0
5186,21983,0,0.0
5187,21984,0,0.0
5188,21986,0,0.0
5189,21987,0,0.0
5190,21989,0,0.0
5191,21999,0,0.0
5192,22009,0,0.0
5193,22016,0,0.0
5194,22017,0,0.0
5195,22025,0,0.0
5196,22029,0,0.0
5197,22033,0,0.0
5198,22035,0,0.0
5199,22037,0,0.0
5200,22040,0,0.0
5201,22041,0,0.0
5202,22043,0,0.0
5203,22045,0,0.0
5204,22057,0,0.0
5205,22059,0,0.0
5206,22066,0,0.0
5207,22067,0,0.0
5208,22069,0,0.0
5209,22073,0,0.0
5210,22074,1,0.0
5211,22080,0,0.0
5212,22081,0,0.0
5213,22084,0,0.0
5214,22092,0,0.0
5215,22093,0,0.0
5216,22095,0,0.0
5217,22103,0,1.0
5218,22107,0,0.0
5219,22113,0,0.0
5220,22119,0,0.0
5221,22124,0,0.0
5222,22137,0,0.0
5223,22139,0,0.0
5224,22141,0,0.0
5225,22144,0,0.0
5226,22152,0,0.0
5227,22155,0,0.0
5228,22163,0,0.0
5229,22166,0,0.0
5230,22171,0,0.0
5231,22173,1,0.0
5232,22174,0,0.0
5233,22180,0,0.0
5234,22183,0,0.0
5235,22186,0,0.0
5236,22194,0,0.0
5237,22199,0,0.0
5238,22205,0,0.0
5239,22207,1,0.0
5240,22209,0,1.0
5241,22210,0,0.0
5242,22219,0,0.0
5243,22220,0,0.0
5244,22223,0,0.0
5245,22231,0,0.0
5246,22242,0,0.0
5247,22245,0,0.0
5248,22249,0,0.0
5249,22251,0,0.0
5250,22252,0,0.0
5251,22254,0,0.0
5252,22256,0,0.0
5253,22261,0,1.0
5254,22269,0,0.0
5255,22270,0,0.0
5256,22279,0,0.0
5257,22283,0,0.0
5258,22286,0,0.0
5259,22296,0,0.0
5260,22299,0,0.0
5261,22300,1,0.0
5262,22304,0,0.0
5263,22306,0,0.0
5264,22307,0,0.0
5265,22309,0,0.0
5266,22311,0,0.0
5267,22329,0,0.0
5268,22330,0,0.0
5269,22337,0,0.0
5270,22339,0,0.0
5271,22359,0,0.0
5272,22360,0,0.0
5273,22367,1,0.0
5274,22371,1,0.0
5275,22375,0,0.0
5276,22381,0,0.0
5277,22383,0,0.0
5278,22390,0,0.0
5279,22395,0,0.0
5280,22396,0,0.0
5281,22400,0,0.0
5282,22402,0,0.0
5283,22403,0,0.0
5284,22407,0,0.0
5285,22409,0,0.0
5286,22419,0,0.0
5287,22420,0,0.0
5288,22422,0,0.0
5289,22425,0,0.0
5290,22432,0,0.0
5291,22434,0,0.0
5292,22441,0,0.0
5293,22444,0,0.0
5294,22445,0,0.0
5295,22446,1,0.0
5296,22451,0,0.0
5297,22454,0,0.0
5298,22456,0,0.0
5299,22457,0,0.0
5300,22459,0,0.0
5301,22460,1,0.0
5302,22462,0,0.0
5303,22465,0,1.0
5304,22467,0,0.0
5305,22469,0,0.0
5306,22470,0,0.0
5307,22474,0,0.0
5308,22479,0,0.0
5309,22482,0,0.0
5310,22487,0,0.0
5311,22489,0,0.0
5312,22492,0,0.0
5313,22494,0,0.0
5314,22499,0,0.0
5315,22500,0,0.0
5316,22501,0,0.0
5317,22503,0,0.0
5318,22523,0,0.0
5319,22526,0,0.0
5320,22527,0,0.0
5321,22532,0,0.0
5322,22535,0,0.0
5323,22555,0,0.0
5324,22563,0,0.0
5325,22565,0,0.0
5326,22566,0,0.0
5327,22567,0,0.0
5328,22575,0,0.0
5329,22579,0,0.0
5330,22580,0,0.0
5331,22590,0,0.0
5332,22599,0,0.0
5333,22600,0,0.0
5334,22601,0,0.0
5335,22602,0,0.0
5336,22603,0,0.0
5337,22604,0,0.0
5338,22606,0,0.0
5339,22607,0,0.0
5340,22612,0,0.0
5341,22614,0,0.0
5342,22615,0,0.0
5343,22622,0,0.0
5344,22639,0,0.0
5345,22640,0,0.0
5346,22647,1,0.0
5347,22649,0,0.0
5348,22650,0,0.0
5349,22652,0,0.0
5350,22653,0,0.0
5351,22656,0,0.0
5352,22659,0,0.0
5353,22665,0,0.0
5354,22666,0,0.0
5355,22669,0,0.0
5356,22675,0,0.0
5357,22677,0,0.0
5358,22680,0,0.0
5359,22681,0,0.0
5360,22682,0,0.0
5361,22694,0,0.0
5362,22701,0,0.0
5363,22703,0,0.0
5364,22712,0,0.0
5365,22714,0,0.0
5366,22716,0,0.0
5367,22719,0,0.0
5368,22725,0,0.0
5369,22726,1,0.0
5370,22735,0,1.0
5371,22739,0,0.0
5372,22744,0,0.0
5373,22746,0,0.0
5374,22747,0,0.0
5375,22750,0,0.0
5376,22753,0,0.0
5377,22754,0,0.0
5378,22755,0,0.0
5379,22756,0,0.0
5380,22760,0,1.0
5381,22762,0,0.0
5382,22763,1,0.0
5383,22772,0,0.0
5384,22775,0,0.0
5385,22782,0,0.0
5386,22783,0,0.0
5387,22790,0,0.0
5388,22792,0,0.0
5389,22793,0,0.0
5390,22797,0,0.0
5391,22800,0,0.0
5392,22802,0,0.0
5393,22810,0,0.0
5394,22816,0,0.0
5395,22817,0,0.0
5396,22819,0,0.0
5397,22822,0,0.0
5398,22824,0,0.0
5399,22832,0,0.0
5400,22841,0,0.0
5401,22844,0,0.0
5402,22845,0,0.0
5403,22846,0,0.0
5404,22847,0,0.0
5405,22853,0,0.0
5406,22871,0,0.0
5407,22874,0,1.0
5408,22876,0,0.0
5409,22879,1,0.0
5410,22884,0,0.0
5411,22886,0,0.0
5412,22889,0,0.0
5413,22890,0,0.0
5414,22893,0,0.0
5415,22899,0,0.0
5416,22901,0,0.0
5417,22903,0,0.0
5418,22904,0,0.0
5419,22906,0,0.0
5420,22911,0,0.0
5421,22912,0,0.0
5422,22913,0,0.0
5423,22915,0,0.0
5424,22922,0,0.0
5425,22930,0,0.0
5426,22931,0,0.0
5427,22941,0,0.0
5428,22942,0,0.0
5429,22943,0,0.0
5430,22947,0,0.0
5431,22953,0,0.0
5432,22960,0,0.0
5433,22961,0,0.0
5434,22962,0,0.0
5435,22965,0,0.0
5436,22972,0,0.0
5437,22976,0,0.0
5438,22982,0,0.0
5439,22991,0,0.0
5440,22995,0,0.0
5441,23000,0,0.0
5442,23001,0,0.0
5443,23004,0,0.0
5444,23015,0,0.0
5445,23017,0,0.0
5446,23022,0,0.0
5447,23024,0,0.0
5448,23031,0,0.0
5449,23034,0,0.0
5450,23051,0,0.0
5451,23061,0,0.0
5452,23062,0,0.0
5453,23072,0,0.0
5454,23073,1,0.0
5455,23084,0,0.0
5456,23087,0,0.0
5457,23089,0,0.0
5458,23092,0,0.0
5459,23095,0,0.0
5460,23096,0,0.0
5461,23097,0,1.0
5462,23099,0,0.0
5463,23102,0,0.0
5464,23105,0,0.0
5465,23120,0,0.0
5466,23122,0,0.0
5467,23124,0,0.0
5468,23127,0,0.0
5469,23136,0,0.0
5470,23141,0,0.0
5471,23149,0,0.0
5472,23150,0,0.0
5473,23151,0,0.0
5474,23153,0,0.0
5475,23154,0,0.0
5476,23161,0,0.0
5477,23166,0,0.0
5478,23170,0,0.0
5479,23177,0,0.0
5480,23180,1,0.0
5481,23182,0,1.0
5482,23189,0,0.0
5483,23191,0,0.0
5484,23195,0,0.0
5485,23199,0,0.0
5486,23205,0,0.0
5487,23207,0,0.0
5488,23210,0,0.0
5489,23214,0,0.0
5490,23215,0,0.0
5491,23216,1,0.0
5492,23217,0,0.0
5493,23219,0,0.0
5494,23227,0,1.0
5495,23240,0,0.0
5496,23241,0,0.0
5497,23243,0,0.0
5498,23249,0,0.0
5499,23250,0,0.0
5500,23252,0,0.0
5501,23261,0,0.0
5502,23262,0,0.0
5503,23272,0,0.0
5504,23285,0,0.0
5505,23292,0,0.0
5506,23293,0,0.0
5507,23303,0,0.0
5508,23310,0,0.0
5509,23313,0,0.0
5510,23323,0,0.0
5511,23325,0,0.0
5512,23334,0,0.0
5513,23339,0,1.0
5514,23341,0,0.0
5515,23342,0,0.0
5516,23344,0,0.0
5517,23350,0,0.0
5518,23361,0,0.0
5519,23363,0,0.0
5520,23373,0,0.0
5521,23374,0,0.0
5522,23380,1,1.0
5523,23393,0,0.0
5524,23406,0,0.0
5525,23409,0,0.0
5526,23411,0,0.0
5527,23415,0,0.0
5528,23417,0,0.0
5529,23421,0,0.0
5530,23422,0,0.0
5531,23423,0,0.0
5532,23426,0,0.0
5533,23427,0,0.0
5534,23430,0,0.0
5535,23435,1,0.0
5536,23440,0,0.0
5537,23442,0,0.0
5538,23451,0,0.0
5539,23456,1,0.0
5540,23459,0,0.0
5541,23463,0,0.0
5542,23471,0,0.0
5543,23475,0,0.0
5544,23482,0,0.0
5545,23492,0,0.0
5546,23493,0,0.0
5547,23495,0,0.0
5548,23505,0,0.0
5549,23507,0,0.0
5550,23509,0,0.0
5551,23510,0,0.0
5552,23511,0,0.0
5553,23515,1,0.0
5554,23525,0,0.0
5555,23532,0,0.0
5556,23534,0,0.0
5557,23535,1,0.0
5558,23539,0,0.0
5559,23544,0,0.0
5560,23549,0,0.0
5561,23557,0,0.0
5562,23566,0,0.0
5563,23567,0,0.0
5564,23586,0,0.0
5565,23589,0,0.0
5566,23592,0,1.0
5567,23595,0,0.0
5568,23602,0,0.0
5569,23603,1,0.0
5570,23611,0,0.0
5571,23614,0,0.0
5572,23619,0,0.0
5573,23627,0,0.0
5574,23630,0,0.0
5575,23635,0,0.0
5576,23641,1,0.0
5577,23643,0,1.0
5578,23646,0,0.0
5579,23649,0,0.0
5580,23652,0,0.0
5581,23653,0,0.0
5582,23660,0,0.0
5583,23665,0,0.0
5584,23674,0,0.0
5585,23677,0,0.0
5586,23685,0,0.0
5587,23689,0,0.0
5588,23696,0,0.0
5589,23699,0,0.0
5590,23700,0,1.0
5591,23706,0,0.0
5592,23710,0,0.0
5593,23712,0,0.0
5594,23713,0,0.0
5595,23714,0,0.0
5596,23736,0,0.0
5597,23740,0,0.0
5598,23743,0,0.0
5599,23744,0,1.0
5600,23745,0,0.0
5601,23747,0,0.0
5602,23752,0,0.0
5603,23753,0,0.0
5604,23759,0,0.0
5605,23762,0,0.0
5606,23766,0,0.0
5607,23767,0,0.0
5608,23771,0,0.0
5609,23772,0,0.0
5610,23774,0,0.0
5611,23776,0,0.0
5612,23785,0,0.0
5613,23787,0,0.0
5614,23789,0,0.0
5615,23790,0,0.0
5616,23793,0,0.0
5617,23801,0,0.0
5618,23802,0,0.0
5619,23804,0,0.0
5620,23815,0,0.0
5621,23816,0,0.0
5622,23820,1,1.0
5623,23824,0,0.0
5624,23829,0,0.0
5625,23831,0,0.0
5626,23834,0,0.0
5627,23842,0,0.0
5628,23844,0,0.0
5629,23850,0,0.0
5630,23866,0,0.0
5631,23869,0,0.0
5632,23872,0,0.0
5633,23873,0,0.0
5634,23874,1,0.0
5635,23875,0,0.0
5636,23879,0,0.0
5637,23885,1,0.0
5638,23889,0,0.0
5639,23891,0,0.0
5640,23893,0,0.0
5641,23896,0,0.0
5642,23897,0,0.0
5643,23899,0,1.0
5644,23903,0,0.0
5645,23904,0,0.0
5646,23912,0,0.0
5647,23916,0,1.0
5648,23917,1,0.0
5649,23922,0,0.0
5650,23926,0,0.0
5651,23934,0,0.0
5652,23937,0,1.0
5653,23939,0,0.0
5654,23951,0,0.0
5655,23953,0,0.0
5656,23957,0,0.0
5657,23961,0,0.0
5658,23975,0,0.0
5659,23976,0,0.0
5660,23977,1,0.0
5661,23980,0,0.0
5662,23983,0,0.0
5663,23989,0,0.0
5664,23991,0,0.0
5665,23992,0,0.0
5666,23993,0,0.0
5667,23996,0,0.0
5668,23999,0,0.0
5669,24001,0,0.0
5670,24005,0,0.0
5671,24009,0,0.0
5672,24012,0,0.0
5673,24013,0,0.0
5674,24022,0,0.0
5675,24024,0,0.0
5676,24032,0,0.0
5677,24034,0,0.0
5678,24035,0,0.0
5679,24040,0,0.0
5680,24041,0,0.0
5681,24057,0,0.0
5682,24060,0,0.0
5683,24065,0,0.0
5684,24073,0,0.0
5685,24077,1,0.0
5686,24080,0,0.0
5687,24091,0,0.0
5688,24092,1,0.0
5689,24093,0,0.0
5690,24095,0,0.0
5691,24097,0,0.0
5692,24102,0,0.0
5693,24112,0,0.0
5694,24117,0,0.0
5695,24126,1,0.0
5696,24130,0,0.0
5697,24133,0,0.0
5698,24140,0,0.0
5699,24142,0,0.0
5700,24154,0,0.0
5701,24155,0,0.0
5702,24160,0,0.0
5703,24161,0,0.0
5704,24163,0,0.0
5705,24165,1,0.0
5706,24167,0,0.0
5707,24169,0,0.0
5708,24173,0,0.0
5709,24176,0,0.0
5710,24177,0,0.0
5711,24185,0,0.0
5712,24190,0,0.0
5713,24191,0,0.0
5714,24192,0,0.0
5715,24200,0,0.0
5716,24201,0,0.0
5717,24206,0,0.0
5718,24210,0,0.0
5719,24214,0,0.0
5720,24221,0,0.0
5721,24225,0,0.0
5722,24227,0,0.0
5723,24229,0,0.0
5724,24231,0,0.0
5725,24236,0,0.0
5726,24241,0,0.0
5727,24243,1,0.0
5728,24250,0,0.0
5729,24253,0,0.0
5730,24256,0,0.0
5731,24257,1,0.0
5732,24271,0,0.0
5733,24275,0,0.0
5734,24285,0,0.0
5735,24289,0,0.0
5736,24294,0,1.0
5737,24297,0,0.0
5738,24300,1,0.0
5739,24302,1,0.0
5740,24303,0,0.0
5741,24305,0,0.0
5742,24311,0,0.0
5743,24319,0,0.0
5744,24321,0,0.0
5745,24327,0,0.0
5746,24330,0,0.0
5747,24341,0,0.0
5748,24342,1,0.0
5749,24356,0,0.0
5750,24357,0,0.0
5751,24359,1,0.0
5752,24362,0,0.0
5753,24370,0,0.0
5754,24371,0,0.0
5755,24376,0,0.0
5756,24377,0,0.0
5757,24381,1,0.0
5758,24382,0,0.0
5759,24385,0,0.0
5760,24392,0,0.0
5761,24397,0,0.0
5762,24407,0,0.0
5763,24410,0,0.0
5764,24413,0,0.0
5765,24414,1,0.0
5766,24419,0,0.0
5767,24424,0,0.0
5768,24425,0,0.0
5769,24430,0,0.0
5770,24433,0,0.0
5771,24434,0,0.0
5772,24436,1,0.0
5773,24440,0,0.0
5774,24443,0,0.0
5775,24445,0,0.0
5776,24453,0,0.0
5777,24454,0,0.0
5778,24455,0,0.0
5779,24461,0,0.0
5780,24466,0,0.0
5781,24467,0,0.0
5782,24471,0,0.0
5783,24472,0,0.0
5784,24479,0,0.0
5785,24480,0,0.0
5786,24481,0,0.0
5787,24483,0,0.0
5788,24485,0,0.0
5789,24486,0,0.0
5790,24487,0,0.0
5791,24489,0,0.0
5792,24495,0,0.0
5793,24497,0,0.0
5794,24499,0,0.0
5795,24500,1,1.0
5796,24502,0,0.0
5797,24503,0,0.0
5798,24505,0,0.0
5799,24506,0,0.0
5800,24509,0,0.0
5801,24514,0,0.0
5802,24522,0,0.0
5803,24526,0,0.0
5804,24527,0,0.0
5805,24533,0,0.0
5806,24534,1,0.0
5807,24535,0,0.0
5808,24543,1,0.0
5809,24545,0,0.0
5810,24550,0,0.0
5811,24556,0,0.0
5812,24559,0,0.0
5813,24560,0,0.0
5814,24562,0,0.0
5815,24563,0,0.0
5816,24569,0,0.0
5817,24580,0,0.0
5818,24582,0,0.0
5819,24584,0,0.0
5820,24586,0,0.0
5821,24589,0,0.0
5822,24590,0,1.0
5823,24595,0,0.0
5824,24599,0,0.0
5825,24602,0,0.0
5826,24604,0,0.0
5827,24607,0,0.0
5828,24610,0,0.0
5829,24615,0,1.0
5830,24616,0,0.0
5831,24620,0,0.0
5832,24621,0,0.0
5833,24622,0,0.0
5834,24625,0,0.0
5835,24629,0,0.0
5836,24634,0,0.0
5837,24637,0,0.0
5838,24640,0,0.0
5839,24642,0,0.0
5840,24645,1,0.0
5841,24646,0,0.0
5842,24650,0,0.0
5843,24651,0,1.0
5844,24657,0,0.0
5845,24661,0,0.0
5846,24664,0,0.0
5847,24672,0,0.0
5848,24681,0,0.0
5849,24682,0,0.0
5850,24683,0,0.0
5851,24685,1,0.0
5852,24687,0,0.0
5853,24689,0,0.0
5854,24690,0,0.0
5855,24692,0,0.0
5856,24694,0,0.0
5857,24696,0,0.0
5858,24699,0,0.0
5859,24700,0,0.0
5860,24703,0,0.0
5861,24716,0,0.0
5862,24722,1,0.0
5863,24727,0,0.0
5864,24729,0,0.0
5865,24730,0,0.0
5866,24732,0,0.0
5867,24733,0,0.0
5868,24734,1,0.0
5869,24736,0,0.0
5870,24737,0,0.0
5871,24739,1,0.0
5872,24741,0,0.0
5873,24744,0,0.0
5874,24751,0,0.0
5875,24752,0,0.0
5876,24757,0,0.0
5877,24759,0,0.0
5878,24764,0,0.0
5879,24769,0,0.0
5880,24770,0,0.0
5881,24775,0,0.0
5882,24776,0,0.0
5883,24779,0,0.0
5884,24782,0,0.0
5885,24789,0,0.0
5886,24792,0,0.0
5887,24793,0,0.0
5888,24806,0,0.0
5889,24813,0,0.0
5890,24817,1,0.0
5891,24821,0,0.0
5892,24822,0,0.0
5893,24823,0,0.0
5894,24827,0,0.0
5895,24831,0,0.0
5896,24832,0,0.0
5897,24842,0,0.0
5898,24846,0,0.0
5899,24853,0,0.0
5900,24856,0,0.0
5901,24857,0,0.0
5902,24861,0,0.0
5903,24862,0,0.0
5904,24866,0,0.0
5905,24869,0,0.0
5906,24873,0,0.0
5907,24877,1,0.0
5908,24894,0,0.0
5909,24902,0,0.0
5910,24911,0,0.0
5911,24913,0,0.0
5912,24915,0,0.0
5913,24917,1,1.0
5914,24921,0,0.0
5915,24922,0,0.0
5916,24929,0,0.0
5917,24930,0,1.0
5918,24931,1,0.0
5919,24942,0,0.0
5920,24946,1,0.0
