,id,direct_report,direct_report_prediction
4760,20206,0,0.0
4761,20207,0,0.0
4762,20209,1,0.0
4763,20210,0,0.0
4764,20216,0,0.0
4765,20219,0,0.0
4766,20220,0,0.0
4767,20224,0,0.0
4768,20226,1,0.0
4769,20227,0,0.0
4770,20229,0,0.0
4771,20235,0,1.0
4772,20240,0,0.0
4773,20244,0,0.0
4774,20246,0,0.0
4775,20254,0,0.0
4776,20262,0,0.0
4777,20263,0,0.0
4778,20271,0,0.0
4779,20272,0,0.0
4780,20274,0,1.0
4781,20275,0,0.0
4782,20282,0,0.0
4783,20286,0,0.0
4784,20293,0,0.0
4785,20294,0,0.0
4786,20295,0,0.0
4787,20300,0,0.0
4788,20302,0,0.0
4789,20303,0,0.0
4790,20304,0,0.0
4791,20306,0,0.0
4792,20310,0,0.0
4793,20313,0,0.0
4794,20319,1,0.0
4795,20327,0,0.0
4796,20330,0,0.0
4797,20331,0,0.0
4798,20364,0,0.0
4799,20367,0,1.0
4800,20371,0,0.0
4801,20374,0,0.0
4802,20375,0,0.0
4803,20377,0,0.0
4804,20379,0,0.0
4805,20384,0,0.0
4806,20385,0,0.0
4807,20386,0,0.0
4808,20395,1,0.0
4809,20400,0,0.0
4810,20405,0,0.0
4811,20414,0,0.0
4812,20419,0,0.0
4813,20422,0,0.0
4814,20423,0,0.0
4815,20426,0,0.0
4816,20433,0,0.0
4817,20435,0,0.0
4818,20446,0,0.0
4819,20449,0,0.0
4820,20450,0,0.0
4821,20452,0,0.0
4822,20455,0,0.0
4823,20464,0,0.0
4824,20465,0,0.0
4825,20479,0,0.0
4826,20485,1,0.0
4827,20489,0,0.0
4828,20490,0,0.0
4829,20493,0,0.0
4830,20500,0,0.0
4831,20503,0,0.0
4832,20504,0,0.0
4833,20509,0,0.0
4834,20513,0,0.0
4835,20517,0,0.0
4836,20521,0,0.0
4837,20522,0,0.0
4838,20524,0,0.0
4839,20527,0,0.0
4840,20535,0,0.0
4841,20539,0,0.0
4842,20540,0,0.0
4843,20544,0,0.0
4844,20547,0,0.0
4845,20557,0,0.0
4846,20562,0,0.0
4847,20566,0,0.0
4848,20574,0,0.0
4849,20579,0,0.0
4850,20584,0,1.0
4851,20586,0,0.0
4852,20596,0,0.0
4853,20611,0,0.0
4854,20615,0,0.0
4855,20623,1,0.0
4856,20629,1,0.0
4857,20632,0,0.0
4858,20637,0,0.0
4859,20640,0,0.0
4860,20642,0,0.0
4861,20643,0,0.0
4862,20646,0,0.0
4863,20659,0,0.0
4864,20662,0,0.0
4865,20663,0,0.0
4866,20665,0,0.0
4867,20671,0,0.0
4868,20673,0,0.0
4869,20682,0,0.0
4870,20690,0,0.0
4871,20693,0,0.0
4872,20695,0,0.0
4873,20697,0,0.0
4874,20710,1,0.0
4875,20713,0,0.0
4876,20722,0,0.0
4877,20731,0,0.0
4878,20735,0,0.0
4879,20737,0,0.0
4880,20741,0,0.0
4881,20744,1,0.0
4882,20746,0,0.0
4883,20754,0,0.0
4884,20761,0,0.0
4885,20763,0,0.0
4886,20767,0,0.0
4887,20774,0,0.0
4888,20775,0,0.0
4889,20776,1,0.0
4890,20780,0,0.0
4891,20782,0,0.0
4892,20783,0,0.0
4893,20787,0,0.0
4894,20793,0,0.0
4895,20794,0,0.0
4896,20800,0,0.0
4897,20801,0,0.0
4898,20802,1,0.0
4899,20803,0,0.0
4900,20805,0,0.0
4901,20807,0,0.0
4902,20815,0,0.0
4903,20825,0,0.0
4904,20826,0,0.0
4905,20830,0,0.0
4906,20831,0,0.0
4907,20851,0,0.0
4908,20854,0,0.0
4909,20865,0,0.0
4910,20867,0,0.0
4911,20871,0,1.0
4912,20876,0,0.0
4913,20879,0,0.0
4914,20880,0,0.0
4915,20890,0,0.0
4916,20893,0,0.0
4917,20894,0,0.0
4918,20904,0,0.0
4919,20906,0,0.0
4920,20912,0,0.0
4921,20926,0,0.0
4922,20929,0,0.0
4923,20945,0,0.0
4924,20947,0,0.0
4925,20951,0,0.0
4926,20952,0,0.0
4927,20956,0,0.0
4928,20962,0,0.0
4929,20964,0,0.0
4930,20969,1,0.0
4931,20976,0,0.0
4932,20977,0,0.0
4933,20987,0,0.0
4934,20992,0,0.0
4935,20994,0,0.0
4936,21009,0,0.0
4937,21010,0,0.0
4938,21016,0,0.0
4939,21021,0,0.0
4940,21026,0,0.0
4941,21027,0,0.0
4942,21029,0,0.0
4943,21030,0,0.0
4944,21036,0,0.0
4945,21037,0,0.0
4946,21040,0,0.0
4947,21047,0,0.0
4948,21049,0,0.0
4949,21057,0,0.0
4950,21061,0,0.0
4951,21066,0,0.0
4952,21075,0,0.0
4953,21079,0,0.0
4954,21082,0,0.0
4955,21089,0,0.0
4956,21091,0,0.0
4957,21101,0,0.0
4958,21111,0,0.0
4959,21117,0,0.0
4960,21120,0,0.0
4961,21126,0,0.0
4962,21132,0,0.0
4963,21134,0,0.0
4964,21136,0,0.0
4965,21137,0,0.0
4966,21139,0,0.0
4967,21141,0,0.0
4968,21149,0,0.0
4969,21155,0,0.0
4970,21157,0,0.0
4971,21167,0,0.0
4972,21169,0,0.0
4973,21176,0,0.0
4974,21183,0,0.0
4975,21185,0,0.0
4976,21186,0,0.0
4977,21191,0,0.0
4978,21194,0,0.0
4979,21197,0,0.0
4980,21206,0,0.0
4981,21207,0,0.0
4982,21209,0,0.0
4983,21211,0,0.0
4984,21217,0,0.0
4985,21221,0,0.0
4986,21222,0,0.0
4987,21226,0,0.0
4988,21231,0,0.0
4989,21233,0,0.0
4990,21235,0,0.0
4991,21236,0,0.0
4992,21240,0,0.0
4993,21243,0,0.0
4994,21249,0,0.0
4995,21254,0,0.0
4996,21259,0,0.0
4997,21267,0,0.0
4998,21273,0,0.0
4999,21274,0,0.0
5000,21279,0,0.0
5001,21281,0,0.0
5002,21292,1,0.0
5003,21296,0,0.0
5004,21300,0,0.0
5005,21301,0,0.0
5006,21303,0,0.0
5007,21304,0,0.0
5008,21305,0,0.0
5009,21306,1,0.0
5010,21310,0,0.0
5011,21313,0,0.0
5012,21317,0,0.0
5013,21321,0,0.0
5014,21322,0,0.0
5015,21323,0,0.0
5016,21329,0,0.0
5017,21332,0,0.0
5018,21346,0,0.0
5019,21350,0,0.0
5020,21357,0,0.0
5021,21359,0,0.0
5022,21361,0,0.0
5023,21362,0,0.0
5024,21363,0,0.0
5025,21365,0,0.0
5026,21367,0,1.0
5027,21371,0,0.0
5028,21380,0,0.0
5029,21383,0,0.0
5030,21390,0,0.0
5031,21396,0,0.0
5032,21399,0,0.0
5033,21400,0,0.0
5034,21410,0,0.0
5035,21416,1,0.0
5036,21433,0,0.0
5037,21436,1,0.0
5038,21437,0,0.0
5039,21446,0,0.0
5040,21449,0,0.0
5041,21456,0,0.0
5042,21457,0,0.0
5043,21464,0,0.0
5044,21473,0,0.0
5045,21475,1,0.0
5046,21481,0,0.0
5047,21482,0,0.0
5048,21486,0,0.0
5049,21487,0,0.0
5050,21495,0,0.0
5051,21496,0,0.0
5052,21509,0,0.0
5053,21510,0,0.0
5054,21512,0,0.0
5055,21514,0,0.0
5056,21515,0,0.0
5057,21522,0,0.0
5058,21526,0,0.0
5059,21532,0,0.0
5060,21536,0,0.0
5061,21547,0,0.0
5062,21554,0,0.0
5063,21561,0,0.0
5064,21564,0,0.0
5065,21572,0,0.0
5066,21581,0,0.0
5067,21591,0,0.0
5068,21599,0,0.0
5069,21602,0,0.0
5070,21604,0,0.0
5071,21611,0,0.0
5072,21613,0,0.0
5073,21617,0,0.0
5074,21622,0,0.0
5075,21626,0,0.0
5076,21629,0,0.0
5077,21637,0,0.0
5078,21645,0,0.0
5079,21656,0,0.0
5080,21657,0,0.0
5081,21659,0,0.0
5082,21666,0,0.0
5083,21677,0,0.0
5084,21681,0,0.0
5085,21686,0,0.0
5086,21690,0,0.0
5087,21692,0,0.0
5088,21693,0,0.0
5089,21694,0,0.0
5090,21699,0,0.0
5091,21704,0,0.0
5092,21709,0,0.0
5093,21714,0,0.0
5094,21719,0,0.0
5095,21721,0,0.0
5096,21723,0,0.0
5097,21727,0,0.0
5098,21733,0,0.0
5099,21734,0,0.0
5100,21736,0,0.0
5101,21739,0,0.0
5102,21740,0,0.0
5103,21742,0,0.0
5104,21750,0,0.0
5105,21752,0,0.0
5106,21771,0,1.0
5107,21772,0,0.0
5108,21780,0,0.0
5109,21784,0,0.0
5110,21789,0,0.0
5111,21795,0,0.0
5112,21796,0,0.0
5113,21799,0,0.0
5114,21802,0,0.0
5115,21803,0,0.0
5116,21805,0,0.0
5117,21806,0,0.0
5118,21809,0,0.0
5119,21812,0,0.0
5120,21815,0,0.0
5121,21820,0,0.0
5122,21821,0,0.0
5123,21824,0,1.0
5124,21827,0,0.0
5125,21833,0,0.0
5126,21841,0,0.0
5127,21849,0,0.0
5128,21850,0,0.0
5129,21851,0,0.0
5130,21860,0,0.0
5131,21861,0,0.0
5132,21863,0,0.0
5133,21866,0,0.0
5134,21869,0,0.0
5135,21870,0,0.0
5136,21873,1,0.0
5137,21891,0,0.0
5138,21900,0,0.0
5139,21904,0,0.0
5140,21907,0,0.0
5141,21916,0,0.0
5142,21919,0,0.0
5143,21923,0,0.0
5144,21926,0,0.0
5145,21927,0,0.0
5146,21933,0,0.0
5147,21935,0,0.0
5148,21936,1,0.0
5149,21939,0,0.0
5150,21940,0,0.0
5151,21941,0,0.0
5152,21950,0,0.0
5153,21954,1,0.0
5154,21960,0,0.0
5155,21964,0,0.0
5156,21966,0,0.0
5157,21969,0,0.0
5158,21970,0,0.0
5159,21973,0,0.0
5160,21974,0,0.0
5161,21976,0,0.0
5162,21977,0,0.0
5163,21979,0,0.0
5164,21991,0,0.0
5165,21995,0,0.0
5166,21997,0,0.0
5167,21999,0,0.0
5168,22001,0,0.0
5169,22002,0,0.0
5170,22003,0,0.0
5171,22005,0,0.0
5172,22016,0,0.0
5173,22017,0,0.0
5174,22021,0,0.0
5175,22024,0,0.0
5176,22026,0,0.0
5177,22037,0,0.0
5178,22041,1,0.0
5179,22042,0,0.0
5180,22047,0,0.0
5181,22050,0,0.0
5182,22054,0,0.0
5183,22057,0,0.0
5184,22059,0,0.0
5185,22060,0,0.0
5186,22063,0,0.0
5187,22064,0,0.0
5188,22065,0,0.0
5189,22069,0,0.0
5190,22075,0,0.0
5191,22087,0,0.0
5192,22089,0,0.0
5193,22090,0,0.0
5194,22092,0,0.0
5195,22094,0,0.0
5196,22096,0,0.0
5197,22109,0,0.0
5198,22111,0,0.0
5199,22113,0,0.0
5200,22116,0,0.0
5201,22117,0,0.0
5202,22123,0,0.0
5203,22125,0,0.0
5204,22127,0,0.0
5205,22136,1,0.0
5206,22139,0,0.0
5207,22144,1,0.0
5208,22146,0,0.0
5209,22149,0,0.0
5210,22153,0,0.0
5211,22160,1,0.0
5212,22162,0,0.0
5213,22169,0,0.0
5214,22170,0,0.0
5215,22174,0,0.0
5216,22175,0,0.0
5217,22177,0,0.0
5218,22183,0,0.0
5219,22187,0,0.0
5220,22190,0,0.0
5221,22201,0,0.0
5222,22204,0,0.0
5223,22209,0,0.0
5224,22210,0,0.0
5225,22215,0,0.0
5226,22220,0,0.0
5227,22224,0,0.0
5228,22227,0,0.0
5229,22231,0,0.0
5230,22240,0,0.0
5231,22243,1,0.0
5232,22245,0,0.0
5233,22247,1,0.0
5234,22249,0,0.0
5235,22253,0,0.0
5236,22254,0,0.0
5237,22255,0,0.0
5238,22256,0,0.0
5239,22261,1,0.0
5240,22266,0,0.0
5241,22272,0,0.0
5242,22273,0,0.0
5243,22274,0,0.0
5244,22275,0,0.0
5245,22280,0,0.0
5246,22283,0,0.0
5247,22284,0,0.0
5248,22289,0,0.0
5249,22292,0,0.0
5250,22296,0,0.0
5251,22299,0,0.0
5252,22300,0,0.0
5253,22303,0,0.0
5254,22304,0,0.0
5255,22309,0,0.0
5256,22312,0,0.0
5257,22313,0,0.0
5258,22321,0,0.0
5259,22322,1,0.0
5260,22326,0,0.0
5261,22329,1,0.0
5262,22330,0,0.0
5263,22336,0,0.0
5264,22342,0,0.0
5265,22344,0,0.0
5266,22349,0,0.0
5267,22351,0,0.0
5268,22359,0,0.0
5269,22364,0,0.0
5270,22367,0,0.0
5271,22369,0,0.0
5272,22373,0,0.0
5273,22374,0,0.0
5274,22375,0,0.0
5275,22376,0,0.0
5276,22384,0,0.0
5277,22394,0,0.0
5278,22395,1,0.0
5279,22402,0,0.0
5280,22404,0,0.0
5281,22406,0,0.0
5282,22407,0,0.0
5283,22412,0,0.0
5284,22414,0,0.0
5285,22420,0,0.0
5286,22423,0,0.0
5287,22427,0,0.0
5288,22434,0,0.0
5289,22441,0,0.0
5290,22443,0,0.0
5291,22447,0,0.0
5292,22453,0,0.0
5293,22454,0,0.0
5294,22456,0,1.0
5295,22457,0,0.0
5296,22460,0,0.0
5297,22462,0,0.0
5298,22463,0,0.0
5299,22466,0,0.0
5300,22471,1,0.0
5301,22472,0,0.0
5302,22473,0,0.0
5303,22492,0,0.0
5304,22496,0,0.0
5305,22497,0,0.0
5306,22500,0,0.0
5307,22502,0,0.0
5308,22503,0,0.0
5309,22505,0,0.0
5310,22506,0,0.0
5311,22507,0,0.0
5312,22509,0,0.0
5313,22511,0,0.0
5314,22516,0,0.0
5315,22521,1,0.0
5316,22526,0,0.0
5317,22527,0,0.0
5318,22533,0,0.0
5319,22535,0,0.0
5320,22537,0,0.0
5321,22543,0,0.0
5322,22547,0,0.0
5323,22550,1,0.0
5324,22551,0,0.0
5325,22553,0,0.0
5326,22557,0,0.0
5327,22560,0,0.0
5328,22561,0,0.0
5329,22566,0,0.0
5330,22567,0,0.0
5331,22571,0,0.0
5332,22573,0,0.0
5333,22576,0,0.0
5334,22580,0,0.0
5335,22584,0,0.0
5336,22586,0,0.0
5337,22590,0,0.0
5338,22593,1,0.0
5339,22600,0,0.0
5340,22601,0,0.0
5341,22602,0,0.0
5342,22609,0,0.0
5343,22615,0,0.0
5344,22619,0,0.0
5345,22622,0,0.0
5346,22623,0,0.0
5347,22624,0,0.0
5348,22632,0,0.0
5349,22635,0,0.0
5350,22637,0,0.0
5351,22640,0,0.0
5352,22645,0,0.0
5353,22646,0,0.0
5354,22647,0,0.0
5355,22649,0,0.0
5356,22650,1,0.0
5357,22652,0,0.0
5358,22653,0,0.0
5359,22654,0,0.0
5360,22661,0,0.0
5361,22662,0,0.0
5362,22664,0,0.0
5363,22670,0,0.0
5364,22676,0,0.0
5365,22677,0,1.0
5366,22683,0,0.0
5367,22702,0,0.0
5368,22703,0,0.0
5369,22716,0,0.0
5370,22717,0,0.0
5371,22722,0,0.0
5372,22724,0,0.0
5373,22727,0,0.0
5374,22730,0,0.0
5375,22733,0,0.0
5376,22739,0,0.0
5377,22744,0,0.0
5378,22753,0,0.0
5379,22760,0,0.0
5380,22763,0,0.0
5381,22764,0,0.0
5382,22765,0,0.0
5383,22772,0,0.0
5384,22774,0,0.0
5385,22776,0,0.0
5386,22777,0,0.0
5387,22780,1,0.0
5388,22781,0,0.0
5389,22782,0,0.0
5390,22791,1,0.0
5391,22797,0,0.0
5392,22800,0,0.0
5393,22801,0,0.0
5394,22803,0,0.0
5395,22804,0,0.0
5396,22805,0,0.0
5397,22806,0,0.0
5398,22809,0,0.0
5399,22814,0,0.0
5400,22815,0,0.0
5401,22817,0,0.0
5402,22819,0,0.0
5403,22820,0,0.0
5404,22821,0,1.0
5405,22822,0,0.0
5406,22824,0,0.0
5407,22829,0,0.0
5408,22832,1,0.0
5409,22841,0,0.0
5410,22846,0,0.0
5411,22857,0,0.0
5412,22859,0,0.0
5413,22862,0,0.0
5414,22863,0,0.0
5415,22864,0,0.0
5416,22869,0,0.0
5417,22876,0,0.0
5418,22877,0,0.0
5419,22881,0,0.0
5420,22883,0,0.0
5421,22885,0,0.0
5422,22886,0,0.0
5423,22890,0,0.0
5424,22896,0,0.0
5425,22899,0,0.0
5426,22901,1,0.0
5427,22903,1,0.0
5428,22914,0,0.0
5429,22921,0,0.0
5430,22924,0,0.0
5431,22925,0,0.0
5432,22937,0,0.0
5433,22945,0,0.0
5434,22949,0,0.0
5435,22950,0,0.0
5436,22951,0,0.0
5437,22956,0,0.0
5438,22957,1,0.0
5439,22971,0,0.0
5440,22972,0,0.0
5441,22977,0,0.0
5442,22982,0,0.0
5443,22983,0,0.0
5444,22985,0,0.0
5445,22986,0,0.0
5446,22995,0,0.0
5447,23002,0,0.0
5448,23005,0,0.0
5449,23007,0,0.0
5450,23011,0,1.0
5451,23012,1,0.0
5452,23014,0,0.0
5453,23016,0,0.0
5454,23020,0,0.0
5455,23021,0,0.0
5456,23029,0,0.0
5457,23030,0,0.0
5458,23033,0,0.0
5459,23036,0,0.0
5460,23037,0,0.0
5461,23041,0,0.0
5462,23045,0,0.0
5463,23052,0,0.0
5464,23056,0,0.0
5465,23067,0,0.0
5466,23070,0,0.0
5467,23074,0,0.0
5468,23080,0,0.0
5469,23083,0,0.0
5470,23093,0,0.0
5471,23095,0,0.0
5472,23096,1,0.0
5473,23101,0,0.0
5474,23102,0,0.0
5475,23104,0,0.0
5476,23115,0,0.0
5477,23121,0,0.0
5478,23125,0,0.0
5479,23131,0,0.0
5480,23134,0,0.0
5481,23136,0,0.0
5482,23137,0,0.0
5483,23149,0,0.0
5484,23151,0,0.0
5485,23157,0,0.0
5486,23160,0,0.0
5487,23162,0,0.0
5488,23169,0,0.0
5489,23174,0,0.0
5490,23177,0,0.0
5491,23184,0,0.0
5492,23185,0,0.0
5493,23187,1,0.0
5494,23192,1,0.0
5495,23193,0,0.0
5496,23199,0,1.0
5497,23201,0,0.0
5498,23209,0,0.0
5499,23211,0,0.0
5500,23214,1,0.0
5501,23217,0,0.0
5502,23226,0,0.0
5503,23227,0,0.0
5504,23231,0,0.0
5505,23241,0,0.0
5506,23242,0,0.0
5507,23243,0,0.0
5508,23250,0,0.0
5509,23251,0,0.0
5510,23269,0,0.0
5511,23270,0,0.0
5512,23273,0,0.0
5513,23274,0,1.0
5514,23276,0,0.0
5515,23282,0,0.0
5516,23283,0,0.0
5517,23284,0,0.0
5518,23291,0,0.0
5519,23307,0,0.0
5520,23310,0,0.0
5521,23315,0,0.0
5522,23320,0,0.0
5523,23323,0,0.0
5524,23324,0,0.0
5525,23343,0,0.0
5526,23349,0,1.0
5527,23351,0,0.0
5528,23355,0,0.0
5529,23356,0,0.0
5530,23359,0,0.0
5531,23360,0,0.0
5532,23363,0,0.0
5533,23364,0,0.0
5534,23370,0,0.0
5535,23372,0,0.0
5536,23373,0,0.0
5537,23374,0,0.0
5538,23375,0,0.0
5539,23379,0,0.0
5540,23382,0,0.0
5541,23384,0,0.0
5542,23385,0,0.0
5543,23392,0,0.0
5544,23395,0,0.0
5545,23400,0,0.0
5546,23401,0,0.0
5547,23404,0,0.0
5548,23405,0,0.0
5549,23414,0,0.0
5550,23415,0,0.0
5551,23416,0,0.0
5552,23423,0,0.0
5553,23427,0,0.0
5554,23431,0,0.0
5555,23440,0,0.0
5556,23446,0,0.0
5557,23454,0,0.0
5558,23456,1,0.0
5559,23461,0,0.0
5560,23463,0,0.0
5561,23469,0,0.0
5562,23471,0,0.0
5563,23473,0,0.0
5564,23474,0,0.0
5565,23483,0,0.0
5566,23485,0,1.0
5567,23487,1,0.0
5568,23493,1,0.0
5569,23497,0,0.0
5570,23499,0,0.0
5571,23501,0,0.0
5572,23506,0,0.0
5573,23509,0,0.0
5574,23510,0,0.0
5575,23514,0,0.0
5576,23525,0,0.0
5577,23526,0,0.0
5578,23527,0,0.0
5579,23529,1,0.0
5580,23530,0,0.0
5581,23531,0,0.0
5582,23534,0,0.0
5583,23535,0,0.0
5584,23545,0,0.0
5585,23557,0,0.0
5586,23564,0,0.0
5587,23565,0,0.0
5588,23569,0,0.0
5589,23577,0,0.0
5590,23579,0,0.0
5591,23580,0,0.0
5592,23584,0,0.0
5593,23587,0,0.0
5594,23591,0,0.0
5595,23592,0,0.0
5596,23593,0,0.0
5597,23594,0,0.0
5598,23599,0,0.0
5599,23600,0,0.0
5600,23605,1,0.0
5601,23610,0,0.0
5602,23612,0,0.0
5603,23614,0,0.0
5604,23615,0,0.0
5605,23621,0,0.0
5606,23625,0,0.0
5607,23633,1,0.0
5608,23636,0,0.0
5609,23653,1,0.0
5610,23655,0,0.0
5611,23656,0,0.0
5612,23660,0,0.0
5613,23670,0,0.0
5614,23671,0,0.0
5615,23675,0,0.0
5616,23680,0,0.0
5617,23689,0,0.0
5618,23695,0,0.0
5619,23699,0,0.0
5620,23700,0,1.0
5621,23701,0,0.0
5622,23704,0,0.0
5623,23712,0,0.0
5624,23713,0,0.0
5625,23714,0,0.0
5626,23721,0,0.0
5627,23724,0,0.0
5628,23725,0,0.0
5629,23739,0,0.0
5630,23743,0,0.0
5631,23749,0,0.0
5632,23751,0,0.0
5633,23754,1,0.0
5634,23767,0,0.0
5635,23773,1,0.0
5636,23776,0,0.0
5637,23777,0,0.0
5638,23782,0,0.0
5639,23783,0,0.0
5640,23785,0,0.0
5641,23793,0,0.0
5642,23795,1,0.0
5643,23799,0,0.0
5644,23806,1,0.0
5645,23809,0,0.0
5646,23813,0,0.0
5647,23814,1,0.0
5648,23816,1,0.0
5649,23820,0,0.0
5650,23829,0,0.0
5651,23830,0,0.0
5652,23835,0,0.0
5653,23843,0,0.0
5654,23846,0,0.0
5655,23852,0,0.0
5656,23860,0,0.0
5657,23861,0,0.0
5658,23864,1,0.0
5659,23869,0,0.0
5660,23873,0,0.0
5661,23876,0,0.0
5662,23879,0,0.0
5663,23882,0,0.0
5664,23886,0,0.0
5665,23890,0,0.0
5666,23891,0,0.0
5667,23892,0,0.0
5668,23896,0,0.0
5669,23899,0,0.0
5670,23903,0,0.0
5671,23907,0,0.0
5672,23909,0,0.0
5673,23919,0,0.0
5674,23925,0,0.0
5675,23927,0,0.0
5676,23934,0,0.0
5677,23935,0,0.0
5678,23937,0,0.0
5679,23951,0,0.0
5680,23952,0,0.0
5681,23954,0,0.0
5682,23959,0,0.0
5683,23960,0,0.0
5684,23962,0,0.0
5685,23963,0,0.0
5686,23964,0,0.0
5687,23965,0,0.0
5688,23971,0,0.0
5689,23975,0,0.0
5690,23989,0,0.0
5691,23990,0,0.0
5692,24002,0,0.0
5693,24005,0,0.0
5694,24007,0,0.0
5695,24012,0,0.0
5696,24013,0,0.0
5697,24023,0,0.0
5698,24025,0,0.0
5699,24026,0,0.0
5700,24031,1,0.0
5701,24035,0,0.0
5702,24040,0,0.0
5703,24042,0,0.0
5704,24049,0,0.0
5705,24055,0,0.0
5706,24056,0,0.0
5707,24064,0,0.0
5708,24066,0,0.0
5709,24067,0,0.0
5710,24072,0,0.0
5711,24075,0,0.0
5712,24076,0,0.0
5713,24077,0,0.0
5714,24080,0,0.0
5715,24081,0,0.0
5716,24091,0,0.0
5717,24093,0,0.0
5718,24099,0,0.0
5719,24100,0,0.0
5720,24103,0,0.0
5721,24106,0,0.0
5722,24111,0,0.0
5723,24113,0,0.0
5724,24115,0,0.0
5725,24117,0,0.0
5726,24130,0,0.0
5727,24133,0,0.0
5728,24135,0,0.0
5729,24139,0,0.0
5730,24141,0,0.0
5731,24144,0,0.0
5732,24145,0,0.0
5733,24147,0,0.0
5734,24149,0,0.0
5735,24154,0,0.0
5736,24161,0,0.0
5737,24162,0,0.0
5738,24164,0,0.0
5739,24169,0,0.0
5740,24171,0,0.0
5741,24173,0,0.0
5742,24174,0,0.0
5743,24177,0,0.0
5744,24180,0,0.0
5745,24184,0,0.0
5746,24189,0,0.0
5747,24190,0,0.0
5748,24197,0,0.0
5749,24203,0,0.0
5750,24204,0,0.0
5751,24221,0,0.0
5752,24227,0,0.0
5753,24229,0,0.0
5754,24232,0,0.0
5755,24236,0,0.0
5756,24249,1,0.0
5757,24252,0,0.0
5758,24253,0,0.0
5759,24255,0,0.0
5760,24256,0,0.0
5761,24259,0,0.0
5762,24269,0,0.0
5763,24274,0,0.0
5764,24287,0,0.0
5765,24291,0,0.0
5766,24295,0,0.0
5767,24297,0,0.0
5768,24303,0,0.0
5769,24313,0,0.0
5770,24316,0,0.0
5771,24320,0,0.0
5772,24334,0,0.0
5773,24335,0,0.0
5774,24337,0,0.0
5775,24343,0,0.0
5776,24345,0,0.0
5777,24346,0,0.0
5778,24347,0,0.0
5779,24353,0,0.0
5780,24354,0,0.0
5781,24356,0,0.0
5782,24357,0,0.0
5783,24359,0,0.0
5784,24360,0,0.0
5785,24367,0,0.0
5786,24369,0,0.0
5787,24370,0,0.0
5788,24373,0,0.0
5789,24377,0,0.0
5790,24391,0,0.0
5791,24392,0,0.0
5792,24411,0,0.0
5793,24414,0,0.0
5794,24416,0,0.0
5795,24422,0,0.0
5796,24423,0,0.0
5797,24424,1,0.0
5798,24427,0,0.0
5799,24429,0,0.0
5800,24431,0,0.0
5801,24434,0,0.0
5802,24435,0,0.0
5803,24436,1,0.0
5804,24439,1,0.0
5805,24444,0,0.0
5806,24446,0,0.0
5807,24449,0,0.0
5808,24451,0,0.0
5809,24452,0,0.0
5810,24454,0,0.0
5811,24461,0,0.0
5812,24465,0,0.0
5813,24467,0,0.0
5814,24469,0,0.0
5815,24470,0,0.0
5816,24471,0,0.0
5817,24477,0,0.0
5818,24479,0,0.0
5819,24480,0,0.0
5820,24487,1,0.0
5821,24490,0,0.0
5822,24494,0,0.0
5823,24495,0,0.0
5824,24502,0,0.0
5825,24504,0,0.0
5826,24506,0,0.0
5827,24509,0,0.0
5828,24512,0,0.0
5829,24526,0,0.0
5830,24531,1,0.0
5831,24534,0,0.0
5832,24544,0,0.0
5833,24545,0,0.0
5834,24546,0,0.0
5835,24562,0,0.0
5836,24564,0,0.0
5837,24565,0,0.0
5838,24567,0,0.0
5839,24569,0,0.0
5840,24570,0,0.0
5841,24573,0,0.0
5842,24576,0,0.0
5843,24577,0,0.0
5844,24583,0,0.0
5845,24585,0,1.0
5846,24587,0,0.0
5847,24595,0,0.0
5848,24597,0,0.0
5849,24599,0,0.0
5850,24609,0,0.0
5851,24610,0,0.0
5852,24611,0,0.0
5853,24617,0,0.0
5854,24620,0,0.0
5855,24621,0,0.0
5856,24622,1,0.0
5857,24637,0,0.0
5858,24640,0,0.0
5859,24644,0,0.0
5860,24646,0,0.0
5861,24653,0,0.0
5862,24656,0,0.0
5863,24657,0,0.0
5864,24661,0,0.0
5865,24664,0,0.0
5866,24674,0,0.0
5867,24675,0,0.0
5868,24687,0,0.0
5869,24699,0,0.0
5870,24711,0,0.0
5871,24714,0,0.0
5872,24727,0,0.0
5873,24730,0,0.0
5874,24739,0,0.0
5875,24741,0,0.0
5876,24747,0,0.0
5877,24752,0,0.0
5878,24764,0,0.0
5879,24765,0,0.0
5880,24770,0,0.0
5881,24773,0,0.0
5882,24777,0,0.0
5883,24779,0,0.0
5884,24779,0,0.0
5885,24785,0,0.0
5886,24791,0,0.0
5887,24794,0,0.0
5888,24800,0,0.0
5889,24802,0,0.0
5890,24807,0,0.0
5891,24814,0,0.0
5892,24816,0,0.0
5893,24819,0,0.0
5894,24824,0,0.0
5895,24825,0,0.0
5896,24826,0,0.0
5897,24836,0,0.0
5898,24840,0,0.0
5899,24842,0,0.0
5900,24845,0,0.0
5901,24855,0,0.0
5902,24856,0,0.0
5903,24861,0,0.0
5904,24866,0,0.0
5905,24869,0,0.0
5906,24870,1,0.0
5907,24877,0,0.0
5908,24882,0,0.0
5909,24887,0,0.0
5910,24889,0,0.0
5911,24891,0,0.0
5912,24892,0,0.0
5913,24894,0,0.0
5914,24896,0,0.0
5915,24902,0,0.0
5916,24903,0,0.0
5917,24905,0,0.0
5918,24914,0,0.0
5919,24919,0,0.0
5920,24921,0,0.0
5921,24926,0,0.0
5922,24930,0,0.0
5923,24932,0,1.0
5924,24933,0,0.0
