,id,other_infrastructure,other_infrastructure_prediction
4757,20630,0,0.0
4758,20634,0,0.0
4759,20636,0,0.0
4760,20642,0,0.0
4761,20646,0,0.0
4762,20647,0,0.0
4763,20649,0,0.0
4764,20651,0,0.0
4765,20652,0,0.0
4766,20659,0,0.0
4767,20665,0,0.0
4768,20674,0,0.0
4769,20677,0,0.0
4770,20679,0,0.0
4771,20681,0,0.0
4772,20682,0,0.0
4773,20683,0,0.0
4774,20693,0,0.0
4775,20699,0,0.0
4776,20707,0,0.0
4777,20712,0,0.0
4778,20713,0,0.0
4779,20716,0,0.0
4780,20721,0,0.0
4781,20722,0,0.0
4782,20733,0,0.0
4783,20734,0,0.0
4784,20742,0,0.0
4785,20746,0,0.0
4786,20751,1,0.0
4787,20755,0,0.0
4788,20757,0,0.0
4789,20761,1,0.0
4790,20764,0,0.0
4791,20766,0,0.0
4792,20773,0,0.0
4793,20776,0,0.0
4794,20782,0,0.0
4795,20787,0,0.0
4796,20789,0,0.0
4797,20791,0,0.0
4798,20795,0,0.0
4799,20796,0,0.0
4800,20800,0,0.0
4801,20813,0,0.0
4802,20816,0,0.0
4803,20821,0,0.0
4804,20829,0,0.0
4805,20832,0,0.0
4806,20833,0,0.0
4807,20841,0,0.0
4808,20846,1,0.0
4809,20847,0,0.0
4810,20851,0,0.0
4811,20853,0,0.0
4812,20855,0,0.0
4813,20861,0,0.0
4814,20864,0,0.0
4815,20865,0,0.0
4816,20870,0,0.0
4817,20871,0,0.0
4818,20879,0,0.0
4819,20886,1,0.0
4820,20889,0,0.0
4821,20890,0,0.0
4822,20891,0,0.0
4823,20900,0,0.0
4824,20901,0,0.0
4825,20904,0,0.0
4826,20906,0,0.0
4827,20912,0,0.0
4828,20916,0,0.0
4829,20920,0,0.0
4830,20921,0,0.0
4831,20925,0,0.0
4832,20926,0,0.0
4833,20929,0,0.0
4834,20931,0,0.0
4835,20935,0,0.0
4836,20937,0,0.0
4837,20949,0,0.0
4838,20957,0,0.0
4839,20959,0,0.0
4840,20965,1,0.0
4841,20970,0,0.0
4842,20971,0,0.0
4843,20977,0,0.0
4844,20982,1,0.0
4845,20992,0,0.0
4846,20995,0,0.0
4847,21005,0,0.0
4848,21007,0,0.0
4849,21012,0,0.0
4850,21015,0,0.0
4851,21024,0,0.0
4852,21025,0,0.0
4853,21026,0,0.0
4854,21033,0,0.0
4855,21036,0,0.0
4856,21037,0,0.0
4857,21040,0,0.0
4858,21044,0,0.0
4859,21046,0,0.0
4860,21054,0,0.0
4861,21055,0,0.0
4862,21061,0,0.0
4863,21070,0,0.0
4864,21072,0,0.0
4865,21073,0,0.0
4866,21075,0,0.0
4867,21077,0,0.0
4868,21079,0,0.0
4869,21082,0,0.0
4870,21083,0,0.0
4871,21084,0,0.0
4872,21086,0,0.0
4873,21087,0,0.0
4874,21091,1,0.0
4875,21109,0,0.0
4876,21114,1,0.0
4877,21117,0,0.0
4878,21126,0,0.0
4879,21131,0,0.0
4880,21132,0,0.0
4881,21134,0,0.0
4882,21137,0,0.0
4883,21139,0,0.0
4884,21143,0,0.0
4885,21146,0,0.0
4886,21151,0,0.0
4887,21161,0,1.0
4888,21164,0,0.0
4889,21166,0,0.0
4890,21169,0,0.0
4891,21171,0,0.0
4892,21172,0,0.0
4893,21176,0,0.0
4894,21180,0,0.0
4895,21183,0,0.0
4896,21186,0,0.0
4897,21189,0,0.0
4898,21194,0,0.0
4899,21197,1,0.0
4900,21200,0,0.0
4901,21202,0,0.0
4902,21204,0,0.0
4903,21209,0,0.0
4904,21210,0,0.0
4905,21216,0,0.0
4906,21219,0,0.0
4907,21230,0,0.0
4908,21236,1,0.0
4909,21246,0,0.0
4910,21249,0,0.0
4911,21250,0,0.0
4912,21251,0,0.0
4913,21254,0,0.0
4914,21257,1,0.0
4915,21260,0,0.0
4916,21266,0,0.0
4917,21282,0,0.0
4918,21283,0,0.0
4919,21284,0,0.0
4920,21289,0,0.0
4921,21302,1,0.0
4922,21305,0,0.0
4923,21311,0,0.0
4924,21312,0,0.0
4925,21316,0,0.0
4926,21321,0,0.0
4927,21324,0,0.0
4928,21327,0,0.0
4929,21329,0,0.0
4930,21333,1,0.0
4931,21337,0,0.0
4932,21341,0,0.0
4933,21342,0,0.0
4934,21344,0,0.0
4935,21346,0,0.0
4936,21347,0,0.0
4937,21357,0,0.0
4938,21367,0,1.0
4939,21369,1,0.0
4940,21370,0,0.0
4941,21373,0,0.0
4942,21375,0,0.0
4943,21376,0,0.0
4944,21395,0,0.0
4945,21401,0,0.0
4946,21404,0,0.0
4947,21407,0,0.0
4948,21414,0,0.0
4949,21417,0,0.0
4950,21420,0,0.0
4951,21421,0,0.0
4952,21422,0,0.0
4953,21424,0,0.0
4954,21432,0,0.0
4955,21439,0,0.0
4956,21447,1,0.0
4957,21453,0,0.0
4958,21454,0,0.0
4959,21463,0,0.0
4960,21465,0,0.0
4961,21467,0,0.0
4962,21470,0,0.0
4963,21472,0,0.0
4964,21480,0,0.0
4965,21486,0,0.0
4966,21495,0,0.0
4967,21499,0,0.0
4968,21506,0,0.0
4969,21509,0,0.0
4970,21511,0,0.0
4971,21512,0,0.0
4972,21515,0,0.0
4973,21517,0,0.0
4974,21523,0,0.0
4975,21526,0,0.0
4976,21530,1,0.0
4977,21531,0,0.0
4978,21550,0,0.0
4979,21562,0,0.0
4980,21570,0,0.0
4981,21571,0,0.0
4982,21572,0,0.0
4983,21573,0,0.0
4984,21575,0,0.0
4985,21579,1,0.0
4986,21582,0,0.0
4987,21585,0,0.0
4988,21590,0,0.0
4989,21592,0,0.0
4990,21595,1,0.0
4991,21601,0,0.0
4992,21605,0,0.0
4993,21607,0,0.0
4994,21611,0,0.0
4995,21612,0,0.0
4996,21617,0,0.0
4997,21630,0,0.0
4998,21634,0,0.0
4999,21635,0,0.0
5000,21636,0,0.0
5001,21645,0,0.0
5002,21646,0,0.0
5003,21649,0,0.0
5004,21652,0,0.0
5005,21653,0,0.0
5006,21664,0,0.0
5007,21666,0,0.0
5008,21667,0,0.0
5009,21672,0,0.0
5010,21674,0,0.0
5011,21677,0,0.0
5012,21681,0,0.0
5013,21683,0,0.0
5014,21686,0,0.0
5015,21687,0,0.0
5016,21696,0,0.0
5017,21702,0,0.0
5018,21707,1,0.0
5019,21709,0,0.0
5020,21711,0,0.0
5021,21714,0,0.0
5022,21720,0,0.0
5023,21724,0,0.0
5024,21726,0,0.0
5025,21730,0,0.0
5026,21734,0,0.0
5027,21736,0,0.0
5028,21742,0,0.0
5029,21749,0,0.0
5030,21751,0,0.0
5031,21757,0,0.0
5032,21762,0,0.0
5033,21765,0,0.0
5034,21766,0,0.0
5035,21769,0,0.0
5036,21771,0,0.0
5037,21772,0,0.0
5038,21783,0,0.0
5039,21784,1,0.0
5040,21789,0,0.0
5041,21795,0,0.0
5042,21797,0,0.0
5043,21805,0,0.0
5044,21807,0,0.0
5045,21810,0,0.0
5046,21813,0,0.0
5047,21821,0,0.0
5048,21823,0,0.0
5049,21825,0,0.0
5050,21830,0,0.0
5051,21831,0,0.0
5052,21832,0,0.0
5053,21833,0,0.0
5054,21837,0,0.0
5055,21839,0,0.0
5056,21847,0,0.0
5057,21851,0,0.0
5058,21853,0,0.0
5059,21861,0,0.0
5060,21871,0,0.0
5061,21876,1,0.0
5062,21877,0,0.0
5063,21881,0,0.0
5064,21882,0,0.0
5065,21883,1,0.0
5066,21887,0,0.0
5067,21899,0,0.0
5068,21901,0,0.0
5069,21902,0,0.0
5070,21907,0,0.0
5071,21914,0,0.0
5072,21915,0,0.0
5073,21923,0,0.0
5074,21927,0,0.0
5075,21930,0,0.0
5076,21935,0,0.0
5077,21937,0,0.0
5078,21941,1,0.0
5079,21943,0,0.0
5080,21949,0,0.0
5081,21952,0,0.0
5082,21956,0,0.0
5083,21967,1,0.0
5084,21976,0,0.0
5085,21977,0,0.0
5086,21981,0,0.0
5087,21982,0,0.0
5088,21990,0,0.0
5089,21991,0,0.0
5090,21994,0,0.0
5091,21996,0,0.0
5092,22001,0,0.0
5093,22002,0,0.0
5094,22005,0,0.0
5095,22010,0,0.0
5096,22014,0,0.0
5097,22016,0,0.0
5098,22023,0,0.0
5099,22029,0,0.0
5100,22033,0,0.0
5101,22037,0,0.0
5102,22039,0,0.0
5103,22041,0,0.0
5104,22042,0,0.0
5105,22043,0,0.0
5106,22045,0,0.0
5107,22049,0,0.0
5108,22050,0,0.0
5109,22054,0,0.0
5110,22057,0,0.0
5111,22059,0,0.0
5112,22062,0,0.0
5113,22063,0,0.0
5114,22070,0,0.0
5115,22072,0,0.0
5116,22074,1,0.0
5117,22075,0,0.0
5118,22079,0,0.0
5119,22082,0,0.0
5120,22084,0,0.0
5121,22089,0,0.0
5122,22101,0,0.0
5123,22105,0,0.0
5124,22106,0,0.0
5125,22120,0,0.0
5126,22125,1,0.0
5127,22126,0,0.0
5128,22130,0,0.0
5129,22132,0,0.0
5130,22135,0,0.0
5131,22143,0,0.0
5132,22146,0,0.0
5133,22154,0,0.0
5134,22161,0,0.0
5135,22166,0,0.0
5136,22171,0,1.0
5137,22174,0,0.0
5138,22175,0,0.0
5139,22180,0,0.0
5140,22183,0,0.0
5141,22189,0,0.0
5142,22191,0,0.0
5143,22209,0,0.0
5144,22214,0,0.0
5145,22219,0,0.0
5146,22222,0,0.0
5147,22226,1,0.0
5148,22240,0,0.0
5149,22250,0,0.0
5150,22251,0,0.0
5151,22253,0,0.0
5152,22259,0,0.0
5153,22260,0,0.0
5154,22267,0,0.0
5155,22272,0,0.0
5156,22274,0,0.0
5157,22281,0,0.0
5158,22286,0,0.0
5159,22289,0,0.0
5160,22292,0,0.0
5161,22295,0,0.0
5162,22302,0,0.0
5163,22304,0,0.0
5164,22306,0,0.0
5165,22307,0,0.0
5166,22310,0,0.0
5167,22312,0,0.0
5168,22315,0,0.0
5169,22317,0,0.0
5170,22321,0,0.0
5171,22322,0,0.0
5172,22323,1,0.0
5173,22331,0,0.0
5174,22333,0,0.0
5175,22339,0,0.0
5176,22342,0,0.0
5177,22343,0,0.0
5178,22357,0,0.0
5179,22359,0,0.0
5180,22360,0,0.0
5181,22362,0,0.0
5182,22377,1,0.0
5183,22383,0,0.0
5184,22390,0,0.0
5185,22394,0,0.0
5186,22402,0,0.0
5187,22403,0,0.0
5188,22404,0,0.0
5189,22406,0,0.0
5190,22409,0,0.0
5191,22410,0,0.0
5192,22413,0,0.0
5193,22427,0,0.0
5194,22429,0,0.0
5195,22433,0,0.0
5196,22436,0,0.0
5197,22440,0,0.0
5198,22442,0,0.0
5199,22451,0,0.0
5200,22461,0,0.0
5201,22465,0,0.0
5202,22471,0,0.0
5203,22472,0,0.0
5204,22475,0,0.0
5205,22479,0,0.0
5206,22481,0,0.0
5207,22494,0,0.0
5208,22495,0,0.0
5209,22499,0,0.0
5210,22500,0,0.0
5211,22501,0,0.0
5212,22503,0,0.0
5213,22509,0,0.0
5214,22510,0,0.0
5215,22521,0,0.0
5216,22533,0,0.0
5217,22534,0,0.0
5218,22535,0,0.0
5219,22539,0,0.0
5220,22545,0,0.0
5221,22547,1,0.0
5222,22551,0,0.0
5223,22555,0,0.0
5224,22556,0,0.0
5225,22557,0,0.0
5226,22559,0,0.0
5227,22561,0,0.0
5228,22563,0,0.0
5229,22566,0,0.0
5230,22569,0,0.0
5231,22571,0,0.0
5232,22575,0,0.0
5233,22579,0,0.0
5234,22586,0,0.0
5235,22590,0,0.0
5236,22592,0,0.0
5237,22597,0,0.0
5238,22600,0,0.0
5239,22601,0,0.0
5240,22606,0,0.0
5241,22613,0,0.0
5242,22614,0,0.0
5243,22615,0,0.0
5244,22619,0,0.0
5245,22622,0,0.0
5246,22624,1,0.0
5247,22626,0,0.0
5248,22630,0,0.0
5249,22637,0,0.0
5250,22641,0,0.0
5251,22645,0,0.0
5252,22646,0,0.0
5253,22649,0,0.0
5254,22653,0,0.0
5255,22654,0,0.0
5256,22656,0,0.0
5257,22662,0,0.0
5258,22665,0,0.0
5259,22667,0,0.0
5260,22673,0,0.0
5261,22677,0,0.0
5262,22679,0,0.0
5263,22681,0,0.0
5264,22682,0,0.0
5265,22683,0,0.0
5266,22686,0,0.0
5267,22687,1,0.0
5268,22691,0,0.0
5269,22693,0,0.0
5270,22699,0,0.0
5271,22700,0,0.0
5272,22701,0,0.0
5273,22702,0,0.0
5274,22712,0,0.0
5275,22720,0,0.0
5276,22724,0,0.0
5277,22725,0,0.0
5278,22726,0,0.0
5279,22736,0,0.0
5280,22737,0,0.0
5281,22742,0,0.0
5282,22743,0,0.0
5283,22750,0,0.0
5284,22751,0,0.0
5285,22752,0,0.0
5286,22753,0,0.0
5287,22759,0,0.0
5288,22762,0,0.0
5289,22763,1,0.0
5290,22765,0,0.0
5291,22769,0,0.0
5292,22771,0,0.0
5293,22776,0,0.0
5294,22779,0,0.0
5295,22784,0,0.0
5296,22785,1,0.0
5297,22791,0,0.0
5298,22792,0,0.0
5299,22793,0,0.0
5300,22794,0,1.0
5301,22796,0,0.0
5302,22804,0,0.0
5303,22805,0,0.0
5304,22806,0,0.0
5305,22812,0,0.0
5306,22815,0,0.0
5307,22816,0,0.0
5308,22817,0,0.0
5309,22819,0,0.0
5310,22821,0,0.0
5311,22824,0,0.0
5312,22832,0,0.0
5313,22833,0,0.0
5314,22836,0,0.0
5315,22841,0,0.0
5316,22846,0,0.0
5317,22847,0,0.0
5318,22851,0,0.0
5319,22863,1,0.0
5320,22871,0,0.0
5321,22874,0,0.0
5322,22876,0,0.0
5323,22879,1,0.0
5324,22881,0,0.0
5325,22887,0,0.0
5326,22890,0,0.0
5327,22892,0,0.0
5328,22894,0,0.0
5329,22910,0,0.0
5330,22912,0,0.0
5331,22923,0,0.0
5332,22930,0,0.0
5333,22941,0,0.0
5334,22943,0,0.0
5335,22944,0,0.0
5336,22946,0,0.0
5337,22955,0,0.0
5338,22959,0,0.0
5339,22962,0,0.0
5340,22964,0,0.0
5341,22966,0,0.0
5342,22969,0,0.0
5343,22974,0,0.0
5344,22992,0,0.0
5345,23000,0,0.0
5346,23002,0,0.0
5347,23004,0,0.0
5348,23006,0,0.0
5349,23009,0,0.0
5350,23012,0,0.0
5351,23013,0,0.0
5352,23023,0,0.0
5353,23029,0,0.0
5354,23032,0,0.0
5355,23045,1,0.0
5356,23047,0,0.0
5357,23050,0,0.0
5358,23051,0,0.0
5359,23052,0,0.0
5360,23055,0,0.0
5361,23061,0,0.0
5362,23063,0,1.0
5363,23072,0,0.0
5364,23074,0,0.0
5365,23077,1,0.0
5366,23079,0,0.0
5367,23080,0,0.0
5368,23082,0,0.0
5369,23086,0,0.0
5370,23087,0,0.0
5371,23091,0,0.0
5372,23092,0,0.0
5373,23094,0,0.0
5374,23095,0,0.0
5375,23096,0,0.0
5376,23102,0,0.0
5377,23103,0,0.0
5378,23105,0,0.0
5379,23107,1,0.0
5380,23120,0,0.0
5381,23121,0,0.0
5382,23125,0,0.0
5383,23131,0,0.0
5384,23136,0,0.0
5385,23144,0,0.0
5386,23146,1,0.0
5387,23151,0,0.0
5388,23154,0,0.0
5389,23157,0,0.0
5390,23160,1,0.0
5391,23165,0,0.0
5392,23171,0,0.0
5393,23173,0,0.0
5394,23183,1,0.0
5395,23187,0,0.0
5396,23200,0,0.0
5397,23201,0,0.0
5398,23202,1,0.0
5399,23209,1,0.0
5400,23210,0,0.0
5401,23211,0,0.0
5402,23212,0,0.0
5403,23213,0,0.0
5404,23217,0,0.0
5405,23229,0,0.0
5406,23237,0,0.0
5407,23239,0,0.0
5408,23240,0,0.0
5409,23252,0,0.0
5410,23261,0,0.0
5411,23262,0,0.0
5412,23263,0,0.0
5413,23271,0,0.0
5414,23272,0,0.0
5415,23283,0,0.0
5416,23286,0,0.0
5417,23289,0,0.0
5418,23290,0,0.0
5419,23292,0,0.0
5420,23293,0,0.0
5421,23300,0,0.0
5422,23303,0,0.0
5423,23305,0,0.0
5424,23311,0,0.0
5425,23312,0,0.0
5426,23314,0,0.0
5427,23315,0,0.0
5428,23322,1,0.0
5429,23323,0,0.0
5430,23329,0,0.0
5431,23331,0,0.0
5432,23334,0,0.0
5433,23336,1,0.0
5434,23340,1,0.0
5435,23345,0,0.0
5436,23347,0,0.0
5437,23350,0,0.0
5438,23353,0,0.0
5439,23357,0,0.0
5440,23359,0,0.0
5441,23364,0,0.0
5442,23367,0,0.0
5443,23372,0,0.0
5444,23373,0,0.0
5445,23377,0,0.0
5446,23379,0,0.0
5447,23381,0,0.0
5448,23383,0,0.0
5449,23384,0,0.0
5450,23386,0,0.0
5451,23391,0,0.0
5452,23400,0,0.0
5453,23401,0,0.0
5454,23402,0,0.0
5455,23410,0,0.0
5456,23414,0,0.0
5457,23415,0,0.0
5458,23420,0,0.0
5459,23421,0,1.0
5460,23426,0,0.0
5461,23430,0,0.0
5462,23442,0,0.0
5463,23443,1,0.0
5464,23444,0,0.0
5465,23445,0,0.0
5466,23446,0,0.0
5467,23449,0,0.0
5468,23450,0,0.0
5469,23454,0,0.0
5470,23460,0,0.0
5471,23462,1,0.0
5472,23463,0,0.0
5473,23465,0,0.0
5474,23466,0,0.0
5475,23467,0,0.0
5476,23473,0,0.0
5477,23481,0,0.0
5478,23483,0,0.0
5479,23503,0,0.0
5480,23505,0,0.0
5481,23506,0,0.0
5482,23510,0,0.0
5483,23515,1,0.0
5484,23517,0,0.0
5485,23520,0,0.0
5486,23524,0,0.0
5487,23525,0,0.0
5488,23530,0,0.0
5489,23534,0,0.0
5490,23536,0,0.0
5491,23543,0,0.0
5492,23545,0,0.0
5493,23547,0,0.0
5494,23555,0,0.0
5495,23560,0,0.0
5496,23563,0,1.0
5497,23565,0,0.0
5498,23569,0,1.0
5499,23570,0,0.0
5500,23583,0,0.0
5501,23589,0,0.0
5502,23592,0,0.0
5503,23593,0,0.0
5504,23594,0,0.0
5505,23599,0,0.0
5506,23605,0,0.0
5507,23615,0,0.0
5508,23616,0,0.0
5509,23619,0,0.0
5510,23620,0,0.0
5511,23621,1,0.0
5512,23631,0,0.0
5513,23634,0,0.0
5514,23636,0,0.0
5515,23641,0,0.0
5516,23649,0,0.0
5517,23659,0,0.0
5518,23662,0,0.0
5519,23663,0,0.0
5520,23669,0,0.0
5521,23680,0,0.0
5522,23683,0,0.0
5523,23695,0,0.0
5524,23709,0,0.0
5525,23710,0,0.0
5526,23715,0,0.0
5527,23724,0,0.0
5528,23730,0,0.0
5529,23731,0,0.0
5530,23732,0,0.0
5531,23739,0,0.0
5532,23759,0,0.0
5533,23761,0,0.0
5534,23763,1,0.0
5535,23771,0,0.0
5536,23791,0,0.0
5537,23797,0,0.0
5538,23799,0,0.0
5539,23802,0,0.0
5540,23804,0,0.0
5541,23805,0,0.0
5542,23809,0,0.0
5543,23815,0,0.0
5544,23823,0,0.0
5545,23824,0,0.0
5546,23825,0,0.0
5547,23832,0,0.0
5548,23834,0,0.0
5549,23835,0,0.0
5550,23841,0,0.0
5551,23854,0,0.0
5552,23857,0,0.0
5553,23860,0,0.0
5554,23862,1,0.0
5555,23867,0,0.0
5556,23870,0,0.0
5557,23876,0,0.0
5558,23885,1,0.0
5559,23886,0,0.0
5560,23889,0,0.0
5561,23896,0,0.0
5562,23897,0,0.0
5563,23904,0,0.0
5564,23913,0,0.0
5565,23915,0,0.0
5566,23920,0,0.0
5567,23923,0,0.0
5568,23926,0,0.0
5569,23930,0,0.0
5570,23932,0,0.0
5571,23933,0,0.0
5572,23937,0,0.0
5573,23942,0,0.0
5574,23951,0,0.0
5575,23954,0,0.0
5576,23957,0,0.0
5577,23959,0,0.0
5578,23960,0,0.0
5579,23961,0,0.0
5580,23962,0,0.0
5581,23963,0,0.0
5582,23964,0,0.0
5583,23967,0,0.0
5584,23982,0,0.0
5585,23986,0,0.0
5586,23989,0,0.0
5587,24003,0,0.0
5588,24004,0,0.0
5589,24009,0,0.0
5590,24010,0,0.0
5591,24011,0,0.0
5592,24014,0,0.0
5593,24017,0,0.0
5594,24023,0,0.0
5595,24029,0,0.0
5596,24031,0,0.0
5597,24032,0,0.0
5598,24034,0,0.0
5599,24037,0,0.0
5600,24047,0,0.0
5601,24051,1,0.0
5602,24052,0,0.0
5603,24067,0,0.0
5604,24074,0,0.0
5605,24085,0,0.0
5606,24090,0,0.0
5607,24092,1,0.0
5608,24094,0,0.0
5609,24095,0,0.0
5610,24103,0,0.0
5611,24109,0,0.0
5612,24110,0,0.0
5613,24113,0,0.0
5614,24114,0,0.0
5615,24122,1,0.0
5616,24125,0,0.0
5617,24135,0,0.0
5618,24146,0,0.0
5619,24149,0,0.0
5620,24151,0,0.0
5621,24153,0,0.0
5622,24156,0,0.0
5623,24163,0,0.0
5624,24165,1,0.0
5625,24169,0,0.0
5626,24171,0,0.0
5627,24179,0,0.0
5628,24186,0,0.0
5629,24189,0,0.0
5630,24192,0,0.0
5631,24197,0,0.0
5632,24202,0,0.0
5633,24206,0,0.0
5634,24209,0,0.0
5635,24212,1,0.0
5636,24214,0,0.0
5637,24216,0,0.0
5638,24221,0,0.0
5639,24230,0,0.0
5640,24232,0,0.0
5641,24239,0,0.0
5642,24241,0,0.0
5643,24242,0,0.0
5644,24249,0,0.0
5645,24251,1,0.0
5646,24261,0,0.0
5647,24262,0,0.0
5648,24272,0,0.0
5649,24273,0,0.0
5650,24275,0,0.0
5651,24281,0,0.0
5652,24284,0,0.0
5653,24289,0,0.0
5654,24290,0,0.0
5655,24291,0,0.0
5656,24303,0,0.0
5657,24305,0,0.0
5658,24309,0,0.0
5659,24313,0,0.0
5660,24316,0,0.0
5661,24317,0,0.0
5662,24319,0,0.0
5663,24320,0,0.0
5664,24327,0,0.0
5665,24329,0,0.0
5666,24330,0,0.0
5667,24332,0,0.0
5668,24337,0,0.0
5669,24341,0,0.0
5670,24343,0,0.0
5671,24346,0,0.0
5672,24347,0,0.0
5673,24356,0,0.0
5674,24362,0,0.0
5675,24365,0,0.0
5676,24370,0,0.0
5677,24374,0,0.0
5678,24381,0,0.0
5679,24386,0,0.0
5680,24391,0,0.0
5681,24392,0,0.0
5682,24395,0,0.0
5683,24397,0,0.0
5684,24403,1,0.0
5685,24404,0,0.0
5686,24412,0,0.0
5687,24416,0,0.0
5688,24421,0,0.0
5689,24423,0,0.0
5690,24426,0,0.0
5691,24429,0,0.0
5692,24435,0,0.0
5693,24443,0,0.0
5694,24450,1,0.0
5695,24451,0,0.0
5696,24452,0,0.0
5697,24456,0,0.0
5698,24463,0,0.0
5699,24464,0,0.0
5700,24469,0,0.0
5701,24472,0,0.0
5702,24483,0,0.0
5703,24484,0,0.0
5704,24485,0,0.0
5705,24487,0,0.0
5706,24491,0,0.0
5707,24497,0,0.0
5708,24502,0,0.0
5709,24503,0,0.0
5710,24506,0,0.0
5711,24526,0,0.0
5712,24529,0,0.0
5713,24532,0,0.0
5714,24541,1,0.0
5715,24545,0,0.0
5716,24546,0,0.0
5717,24549,0,0.0
5718,24552,0,0.0
5719,24560,0,0.0
5720,24561,0,0.0
5721,24564,0,0.0
5722,24567,0,0.0
5723,24582,0,0.0
5724,24584,0,0.0
5725,24589,0,0.0
5726,24591,0,0.0
5727,24593,0,0.0
5728,24594,0,0.0
5729,24596,0,0.0
5730,24597,0,0.0
5731,24599,0,0.0
5732,24600,0,0.0
5733,24602,0,0.0
5734,24606,0,0.0
5735,24619,0,0.0
5736,24620,0,0.0
5737,24627,0,0.0
5738,24630,0,0.0
5739,24631,0,0.0
5740,24642,0,0.0
5741,24645,1,0.0
5742,24647,0,0.0
5743,24651,0,0.0
5744,24653,0,0.0
5745,24662,0,0.0
5746,24663,0,0.0
5747,24665,0,0.0
5748,24671,0,0.0
5749,24673,0,0.0
5750,24675,0,0.0
5751,24682,0,0.0
5752,24684,0,0.0
5753,24686,0,0.0
5754,24693,0,0.0
5755,24699,0,0.0
5756,24700,0,0.0
5757,24704,0,0.0
5758,24705,0,0.0
5759,24720,0,0.0
5760,24721,0,0.0
5761,24723,0,0.0
5762,24731,0,0.0
5763,24732,0,0.0
5764,24734,1,0.0
5765,24736,0,0.0
5766,24737,0,0.0
5767,24745,0,0.0
5768,24754,0,0.0
5769,24763,0,0.0
5770,24764,0,0.0
5771,24772,0,0.0
5772,24775,0,0.0
5773,24777,0,0.0
5774,24779,0,0.0
5775,24782,0,0.0
5776,24784,0,0.0
5777,24785,1,0.0
5778,24786,0,0.0
5779,24789,0,0.0
5780,24795,0,0.0
5781,24805,0,0.0
5782,24809,0,0.0
5783,24812,0,0.0
5784,24814,0,0.0
5785,24820,0,0.0
5786,24822,0,0.0
5787,24823,0,0.0
5788,24824,0,0.0
5789,24836,1,0.0
5790,24839,0,0.0
5791,24843,1,0.0
5792,24846,0,0.0
5793,24855,0,0.0
5794,24860,0,0.0
5795,24861,0,0.0
5796,24862,0,0.0
5797,24867,0,0.0
5798,24869,0,0.0
5799,24872,0,0.0
5800,24873,0,0.0
5801,24875,0,0.0
5802,24876,0,0.0
5803,24880,0,0.0
5804,24883,0,0.0
5805,24887,0,0.0
5806,24889,1,0.0
5807,24894,0,0.0
5808,24895,0,1.0
5809,24897,0,0.0
5810,24902,0,0.0
5811,24909,0,0.0
5812,24910,0,0.0
5813,24911,0,0.0
5814,24915,0,0.0
5815,24916,0,0.0
5816,24917,1,0.0
5817,24930,0,1.0
5818,24931,1,0.0
5819,24935,0,0.0
5820,24937,0,0.0
5821,24942,0,0.0
5822,24943,0,0.0
5823,24944,0,0.0
5824,24945,0,0.0
5825,24950,0,0.0
5826,24952,0,0.0
5827,24955,0,0.0
5828,24956,0,0.0
5829,24961,0,0.0
5830,24965,0,0.0
5831,24967,1,0.0
5832,24973,0,0.0
5833,24976,0,0.0
5834,24980,0,0.0
5835,24981,0,0.0
5836,24982,0,0.0
5837,24989,0,0.0
5838,24990,0,0.0
5839,24991,0,0.0
5840,24996,0,0.0
5841,25006,0,0.0
5842,25009,0,0.0
5843,25017,0,0.0
5844,25022,0,0.0
5845,25024,0,0.0
5846,25026,0,1.0
5847,25029,0,0.0
5848,25031,0,0.0
5849,25032,0,0.0
5850,25037,0,0.0
5851,25053,0,0.0
5852,25054,0,0.0
5853,25059,1,0.0
5854,25060,0,0.0
5855,25062,0,0.0
5856,25065,0,0.0
5857,25066,0,0.0
5858,25067,0,0.0
5859,25070,0,0.0
5860,25072,0,0.0
5861,25084,0,0.0
5862,25085,0,0.0
5863,25086,0,0.0
5864,25090,0,0.0
5865,25093,0,0.0
5866,25094,0,0.0
5867,25097,0,0.0
5868,25117,0,0.0
5869,25120,0,0.0
5870,25131,0,0.0
5871,25136,0,0.0
5872,25142,0,0.0
5873,25143,0,0.0
5874,25144,0,0.0
5875,25145,0,0.0
5876,25149,0,0.0
5877,25152,1,0.0
5878,25154,0,0.0
5879,25172,0,0.0
5880,25175,0,0.0
5881,25176,0,0.0
5882,25182,0,0.0
5883,25191,0,0.0
5884,25195,0,0.0
5885,25205,0,0.0
5886,25215,0,0.0
5887,25216,0,0.0
5888,25220,0,0.0
5889,25224,0,0.0
5890,25230,0,0.0
5891,25232,0,0.0
5892,25233,0,0.0
5893,25236,0,0.0
5894,25245,0,0.0
5895,25262,0,0.0
5896,25263,0,0.0
5897,25265,0,0.0
5898,25275,1,0.0
5899,25276,0,0.0
5900,25280,0,0.0
5901,25285,0,0.0
5902,25292,0,0.0
5903,25293,0,0.0
5904,25300,0,0.0
5905,25305,0,0.0
5906,25306,0,0.0
5907,25307,0,0.0
5908,25311,1,0.0
5909,25316,0,0.0
5910,25317,0,0.0
5911,25325,0,0.0
5912,25327,0,0.0
5913,25332,0,0.0
5914,25334,0,0.0
5915,25339,0,0.0
5916,25340,0,1.0
5917,25349,0,0.0
5918,25352,0,0.0
5919,25355,0,0.0
5920,25357,0,0.0
